Discipline,Gender,Event,phase,Eventunit,ENG Description,FRA Description,KOR Description,ENG longdescription,FRA longdescription,KOR longdescription,Level,Order,schedule,medalflag,Eventunittype,cisSchedule,infoSchedule,ENG unit Description,FRA unit Description,KOR unit Description,Old DDGEEEPUU
SKN,W,SINGLES-----------,TRNO,000200--,Women Official Training Heat 2,"Entraînement officiel femmes, manche 2",여자 공식 연습 2차 주행,Women Official Training Heat 2,"Entraînement officiel femmes, manche 2",여자 공식 연습 2차 주행,Training,,Y,0,ATH,Y,Y,Official Training Heat 2,"Entraînement officiel, manche 2",공식 연습 2차 주행,SNW001O02
SKN,W,SINGLES-----------,TRNO,000300--,Women Official Training Heat 3,"Entraînement officiel femmes, manche 3",여자 공식 연습 3차 주행,Women Official Training Heat 3,"Entraînement officiel femmes, manche 3",여자 공식 연습 3차 주행,Training,,Y,0,ATH,Y,Y,Official Training Heat 3,"Entraînement officiel, manche 3",공식 연습 3차 주행,SNW001O03
SKN,W,SINGLES-----------,TRNO,000400--,Women Official Training Heat 4,"Entraînement officiel femmes, manche 4",여자 공식 연습 4차 주행,Women Official Training Heat 4,"Entraînement officiel femmes, manche 4",여자 공식 연습 4차 주행,Training,,Y,0,ATH,Y,Y,Official Training Heat 4,"Entraînement officiel, manche 4",공식 연습 4차 주행,SNW001O04
SKN,W,SINGLES-----------,TRNO,000500--,Women Official Training Heat 5,"Entraînement officiel femmes, manche 5",여자 공식 연습 5차 주행,Women Official Training Heat 5,"Entraînement officiel femmes, manche 5",여자 공식 연습 5차 주행,Training,,Y,0,ATH,Y,Y,Official Training Heat 5,"Entraînement officiel, manche 5",공식 연습 5차 주행,SNW001O05
SKN,W,SINGLES-----------,TRNO,000600--,Women Official Training Heat 6,"Entraînement officiel femmes, manche 6",여자 공식 연습 6차 주행,Women Official Training Heat 6,"Entraînement officiel femmes, manche 6",여자 공식 연습 6차 주행,Training,,Y,0,ATH,Y,Y,Official Training Heat 6,"Entraînement officiel, manche 6",공식 연습 6차 주행,SNW001O06
SKN,W,SINGLES-----------,TRNO,T00102--,Women Official Training Heats 1 & 2,"Entraînement off. femmes, manches 1 et 2",여자 공식 연습 1 & 2차 주행,Women Official Training Heats 1 & 2,"Entraînement officiel femmes, manches 1 et 2",여자 공식 연습 1 & 2차 주행,Training,,N,0,ATH,N,N,Official Training Heats 1 & 2,"Entraînement officiel, manches 1 et 2",공식 연습 1 & 2차 주행,SNW001O10
SKN,W,SINGLES-----------,TRNO,T00304--,Women Official Training Heats 3 & 4,"Entraînement off. femmes, manches 3 et 4",여자 공식 연습 3 & 4차 주행,Women Official Training Heats 3 & 4,"Entraînement officiel femmes, manches 3 et 4",여자 공식 연습 3 & 4차 주행,Training,,N,0,ATH,N,N,Official Training Heats 3 & 4,"Entraînement officiel, manches 3 et 4",공식 연습 3 & 4차 주행,SNW001O20
SKN,W,SINGLES-----------,TRNO,T00506--,Women Official Training Heats 5 & 6,"Entraînement off. femmes, manches 5 et 6",여자 공식 연습 5 & 6차 주행,Women Official Training Heats 5 & 6,"Entraînement officiel femmes, manches 5 et 6",여자 공식 연습 5 & 6차 주행,Training,,N,0,ATH,N,N,Official Training Heats 5 & 6,"Entraînement officiel, manches 5 et 6",공식 연습 5 & 6차 주행,SNW001O30
SKN,W,SINGLES-----------,VICT,FLOWER--,Women Venue Ceremony,"Cérémonie du site, femmes",여자 시상식,Women Venue Ceremony,"Cérémonie du site, femmes",여자 시상식,Medals,,Y,0,NONE,N,Y,Venue Ceremony,Cérémonie du site,시상식,SNW001M02
SKN,W,SINGLES-----------,VICT,MEDAL---,Women Victory Ceremony,"Cérémonie des vainqueurs, femmes",여자 메달 시상식,Women Victory Ceremony,"Cérémonie des vainqueurs, femmes",여자 메달 시상식,Medals,,Y,0,NONE,N,Y,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,SNW001M01
SKT,-,------------------,----,--------,Skating,Patinage,스케이팅,Skating,Patinage,스케이팅,Discipline,,N,0,NONE,N,N,,,,SK0000000
SSK,-,------------------,----,--------,Speed Skating,Patinage de vitesse,스피드 스케이팅,Speed Skating,Patinage de vitesse,스피드 스케이팅,Discipline,,N,0,NONE,N,N,,,,SS0000000
SSK,-,------------------,----,GOV-----,SSK GOV Local On/Off / KA,SSK GOV Local On/Off / KA,SSK GOV Local On/Off / KA,SSK GOV Local On/Off / KA,SSK GOV Local On/Off / KA,SSK GOV Local On/Off / KA,Venue,,N,0,NONE,N,N,,,,SS0OOV000
SSK,-,------------------,DRAW,--------,Speed Skating Draw,"Patinage de vitesse, tirage au sort",스피드 스케이팅 조추첨,Speed Skating Draw,"Patinage de vitesse, tirage au sort",스피드 스케이팅 조추첨,Draw,,N,0,NONE,N,N,Draw,Tirage au sort,조추첨,
SSK,-,------------------,DRAW,000100--,Speed Skating Draw,"Patinage de vitesse, tirage au sort",스피드 스케이팅 조추첨,Speed Skating Draw,"Patinage de vitesse, tirage au sort",스피드 스케이팅 조추첨,Draw,,Y,0,NONE,N,Y,Draw,Tirage au sort,조추첨,SS0000E01
SSK,-,------------------,MEET,--------,Speed Skating TLM,"Patinage de vitesse, réun. chefs d'équ.",스피드 스케이팅 대표자회의,Speed Skating Team Leaders Meeting,"Patinage de vitesse, réunion des chefs d'équipe",스피드 스케이팅 대표자회의,Meeting,,N,0,NONE,N,N,Team Leaders Meeting,Réunion des chefs d'équipe,대표자회의,
SSK,-,------------------,MEET,000100--,Speed Skating TLM,"Patinage de vitesse, réun. chefs d'équ.",스피드 스케이팅 대표자회의,Speed Skating Team Leaders Meeting,"Patinage de vitesse, réunion des chefs d'équipe",스피드 스케이팅 대표자회의,Meeting,,Y,0,NONE,N,Y,Team Leaders Meeting,Réunion des chefs d'équipe,대표자회의,SS0000T01
SSK,-,TEAMPU------------,DRAW,--------,Team Pursuit Draw,"Poursuite par équipe, tirage au sort",팀추월 조추첨,Team Pursuit Draw,"Poursuite par équipe, tirage au sort",팀추월 조추첨,Draw,,N,0,NONE,N,N,Draw,Tirage au sort,조추첨,
SSK,-,TEAMPU------------,DRAW,000100--,Team Pursuit Draw,"Poursuite par équipe, tirage au sort",팀추월 조추첨,Team Pursuit Draw,"Poursuite par équipe, tirage au sort",팀추월 조추첨,Draw,,Y,0,NONE,N,Y,Draw,Tirage au sort,조추첨,SS0000E02
SSK,M,------------------,----,--------,Men's Speed Skating,Patinage de vitesse hommes,남자 스피드 스케이팅,Men's Speed Skating,Patinage de vitesse hommes,남자 스피드 스케이팅,Gender,,N,0,ATH,N,N,,,,SSM000000
SSK,M,10000M------------,----,--------,"Men's 10,000m",10 000 m hommes,"남자 10,000m","Men's 10,000m",10 000 m hommes,"남자 10,000m",Event,,N,0,ATH,N,N,,,,SSM100000
SSK,M,10000M------------,DRAW,--------,"Men's 10,000m Draw","10 000 m hommes, tirage au sort","남자 10,000m 조추첨","Men's 10,000m Draw","10 000 m hommes, tirage au sort","남자 10,000m 조추첨",Draw,,N,0,NONE,N,N,Draw,Tirage au sort,조추첨,
SSK,M,10000M------------,DRAW,000100--,"Men's 10,000m Draw","10 000 m hommes, tirage au sort","남자 10,000m 조추첨","Men's 10,000m Draw","10 000 m hommes, tirage au sort","남자 10,000m 조추첨",Draw,,Y,0,NONE,N,Y,Draw,Tirage au sort,조추첨,SSM100E01
SSK,M,10000M------------,FNL-,--------,"Men's 10,000m",10 000 m hommes,"남자 10,000m","Men's 10,000m",10 000 m hommes,"남자 10,000m",Phase,,N,0,ATH,N,N,,,,SSM100100
SSK,M,10000M------------,FNL-,000100--,"Men's 10,000m",10 000 m hommes,"남자 10,000m","Men's 10,000m",10 000 m hommes,"남자 10,000m",Unit,,Y,1,ATH,Y,Y,,,,SSM100101
SSK,M,10000M------------,MEET,--------,"Men's 10,000m TLM","10 000 m hommes, réunion chefs d'équipe","남자 10,000m 대표자회의","Men's 10,000m Team Leaders Meeting","10 000 m hommes, réunion des chefs d'équipe","남자 10,000m 대표자회의",Meeting,,N,0,NONE,N,N,Team Leaders Meeting,Réunion des chefs d'équipe,대표자회의,
SSK,M,10000M------------,MEET,000100--,"Men's 10,000m TLM","10 000 m hommes, réunion chefs d'équipe","남자 10,000m 대표자회의","Men's 10,000m Team Leaders Meeting","10 000 m hommes, réunion des chefs d'équipe","남자 10,000m 대표자회의",Meeting,,N,0,NONE,N,N,Team Leaders Meeting,Réunion des chefs d'équipe,대표자회의,SSM100T01
SSK,M,10000M------------,VICT,FLOWER--,"Men's 10,000m Venue Ceremony","10 000 m hommes, cérémonie du site","남자 10,000m 시상식","Men's 10,000m Venue Ceremony","10 000 m hommes, cérémonie du site","남자 10,000m 시상식",Medals,,Y,0,NONE,N,Y,Venue Ceremony,Cérémonie du site,시상식,SSM100M02
SSK,M,10000M------------,VICT,MEDAL---,"Men's 10,000m Victory Ceremony","10 000 m hommes, cérémonie vainqueurs","남자 10,000m 메달 시상식","Men's 10,000m Victory Ceremony","10 000 m hommes, cérémonie des vainqueurs","남자 10,000m 메달 시상식",Medals,,Y,0,NONE,N,Y,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,SSM100M01
SSK,M,1000M-------------,----,--------,"Men's 1,000m",1 000 m hommes,"남자 1,000m","Men's 1,000m",1 000 m hommes,"남자 1,000m",Event,,N,0,ATH,N,N,,,,SSM010000
SSK,M,1000M-------------,DRAW,--------,"Men's 1,000m Draw","1 000 m hommes, tirage au sort","남자 1,000m 조추첨","Men's 1,000m Draw","1 000 m hommes, tirage au sort","남자 1,000m 조추첨",Draw,,N,0,NONE,N,N,Draw,Tirage au sort,조추첨,
SSK,M,1000M-------------,DRAW,000100--,"Men's 1,000m Draw","1 000 m hommes, tirage au sort","남자 1,000m 조추첨","Men's 1,000m Draw","1 000 m hommes, tirage au sort","남자 1,000m 조추첨",Draw,,Y,0,NONE,N,Y,Draw,Tirage au sort,조추첨,SSM010E01
SSK,M,1000M-------------,FNL-,--------,"Men's 1,000m",1 000 m hommes,"남자 1,000m","Men's 1,000m",1 000 m hommes,"남자 1,000m",Phase,,N,0,ATH,N,N,,,,SSM010100
SSK,M,1000M-------------,FNL-,000100--,"Men's 1,000m",1 000 m hommes,"남자 1,000m","Men's 1,000m",1 000 m hommes,"남자 1,000m",Unit,,Y,1,ATH,Y,Y,,,,SSM010101
SSK,M,1000M-------------,MEET,--------,"Men's 1,000m TLM","1 000 m hommes, réunion chefs d'équipe","남자 1,000m 대표자회의","Men's 1,000m Team Leaders Meeting","1 000 m hommes, réunion des chefs d'équipe","남자 1,000m 대표자회의",Meeting,,N,0,NONE,N,N,Team Leaders Meeting,Réunion des chefs d'équipe,대표자회의,
SSK,M,1000M-------------,MEET,000100--,"Men's 1,000m TLM","1 000 m hommes, réunion chefs d'équipe","남자 1,000m 대표자회의","Men's 1,000m Team Leaders Meeting","1 000 m hommes, réunion des chefs d'équipe","남자 1,000m 대표자회의",Meeting,,N,0,NONE,N,N,Team Leaders Meeting,Réunion des chefs d'équipe,대표자회의,SSM010T01
SSK,M,1000M-------------,VICT,FLOWER--,"Men's 1,000m Venue Ceremony","1 000 m hommes, cérémonie du site","남자 1,000m 시상식","Men's 1,000m Venue Ceremony","1 000 m hommes, cérémonie du site","남자 1,000m 시상식",Medals,,Y,0,NONE,N,Y,Venue Ceremony,Cérémonie du site,시상식,SSM010M02
SSK,M,1000M-------------,VICT,MEDAL---,"Men's 1,000m Victory Ceremony","1 000 m hommes, cérémonie des vainqueurs","남자 1,000m 메달 시상식","Men's 1,000m Victory Ceremony","1 000 m hommes, cérémonie des vainqueurs","남자 1,000m 메달 시상식",Medals,,Y,0,NONE,N,Y,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,SSM010M01
SSK,M,1500M-------------,----,--------,"Men's 1,500m",1 500 m hommes,"남자 1,500m","Men's 1,500m",1 500 m hommes,"남자 1,500m",Event,,N,0,ATH,N,N,,,,SSM015000
SSK,M,1500M-------------,DRAW,--------,"Men's 1,500m Draw","1 500 m hommes, tirage au sort","남자 1,500m 조추첨","Men's 1,500m Draw","1 500 m hommes, tirage au sort","남자 1,500m 조추첨",Draw,,N,0,NONE,N,N,Draw,Tirage au sort,조추첨,
SSK,M,1500M-------------,DRAW,000100--,"Men's 1,500m Draw","1 500 m hommes, tirage au sort","남자 1,500m 조추첨","Men's 1,500m Draw","1 500 m hommes, tirage au sort","남자 1,500m 조추첨",Draw,,Y,0,NONE,N,Y,Draw,Tirage au sort,조추첨,SSM015E01
SSK,M,1500M-------------,FNL-,--------,"Men's 1,500m",1 500 m hommes,"남자 1,500m","Men's 1,500m",1 500 m hommes,"남자 1,500m",Phase,,N,0,ATH,N,N,,,,SSM015100
SSK,M,1500M-------------,FNL-,000100--,"Men's 1,500m",1 500 m hommes,"남자 1,500m","Men's 1,500m",1 500 m hommes,"남자 1,500m",Unit,,Y,1,ATH,Y,Y,,,,SSM015101
SSK,M,1500M-------------,MEET,--------,"Men's 1,500m TLM","1 500 m hommes, réunion chefs d'équipe","남자 1,500m 대표자회의","Men's 1,500m Team Leaders Meeting","1 500 m hommes, réunion des chefs d'équipe","남자 1,500m 대표자회의",Meeting,,N,0,NONE,N,N,Team Leaders Meeting,Réunion des chefs d'équipe,대표자회의,
SSK,M,1500M-------------,MEET,000100--,"Men's 1,500m TLM","1 500 m hommes, réunion chefs d'équipe","남자 1,500m 대표자회의","Men's 1,500m Team Leaders Meeting","1 500 m hommes, réunion des chefs d'équipe","남자 1,500m 대표자회의",Meeting,,N,0,NONE,N,N,Team Leaders Meeting,Réunion des chefs d'équipe,대표자회의,SSM015T01
SSK,M,1500M-------------,VICT,FLOWER--,"Men's 1,500m Venue Ceremony","1 500 m hommes, cérémonie du site","남자 1,500m 시상식","Men's 1,500m Venue Ceremony","1 500 m hommes, cérémonie du site","남자 1,500m 시상식",Medals,,Y,0,NONE,N,Y,Venue Ceremony,Cérémonie du site,시상식,SSM015M02
SSK,M,1500M-------------,VICT,MEDAL---,"Men's 1,500m Victory Ceremony","1 500 m hommes, cérémonie des vainqueurs","남자 1,500m 메달 시상식","Men's 1,500m Victory Ceremony","1 500 m hommes, cérémonie des vainqueurs","남자 1,500m 메달 시상식",Medals,,Y,0,NONE,N,Y,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,SSM015M01
SSK,M,5000M-------------,----,--------,"Men's 5,000m",5 000 m hommes,"남자 5,000m","Men's 5,000m",5 000 m hommes,"남자 5,000m",Event,,N,0,ATH,N,N,,,,SSM050000
SSK,M,5000M-------------,DRAW,--------,"Men's 5,000m Draw","5 000 m hommes, tirage au sort","남자 5,000m 조추첨","Men's 5,000m Draw","5 000 m hommes, tirage au sort","남자 5,000m 조추첨",Draw,,N,0,NONE,N,N,Draw,Tirage au sort,조추첨,
SSK,M,5000M-------------,DRAW,000100--,"Men's 5,000m Draw","5 000 m hommes, tirage au sort","남자 5,000m 조추첨","Men's 5,000m Draw","5 000 m hommes, tirage au sort","남자 5,000m 조추첨",Draw,,Y,0,NONE,N,Y,Draw,Tirage au sort,조추첨,SSM050E01
SSK,M,5000M-------------,FNL-,--------,"Men's 5,000m",5 000 m hommes,"남자 5,000m","Men's 5,000m",5 000 m hommes,"남자 5,000m",Phase,,N,0,ATH,N,N,,,,SSM050100
SSK,M,5000M-------------,FNL-,000100--,"Men's 5,000m",5 000 m hommes,"남자 5,000m","Men's 5,000m",5 000 m hommes,"남자 5,000m",Unit,,Y,1,ATH,Y,Y,,,,SSM050101
SSK,M,5000M-------------,MEET,--------,"Men's 5,000m TLM","5 000 m hommes, réunion chefs d'équipe","남자 5,000m 대표자회의","Men's 5,000m Team Leaders Meeting","5 000 m hommes, réunion des chefs d'équipe","남자 5,000m 대표자회의",Meeting,,N,0,NONE,N,N,Team Leaders Meeting,Réunion des chefs d'équipe,대표자회의,
SSK,M,5000M-------------,MEET,000100--,"Men's 5,000m TLM","5 000 m hommes, réunion chefs d'équipe","남자 5,000m 대표자회의","Men's 5,000m Team Leaders Meeting","5 000 m hommes, réunion des chefs d'équipe","남자 5,000m 대표자회의",Meeting,,N,0,NONE,N,N,Team Leaders Meeting,Réunion des chefs d'équipe,대표자회의,SSM050T01
SSK,M,5000M-------------,VICT,FLOWER--,"Men's 5,000m Venue Ceremony","5 000 m hommes, cérémonie du site","남자 5,000m 시상식","Men's 5,000m Venue Ceremony","5 000 m hommes, cérémonie du site","남자 5,000m 시상식",Medals,,Y,0,NONE,N,Y,Venue Ceremony,Cérémonie du site,시상식,SSM050M02
SSK,M,5000M-------------,VICT,MEDAL---,"Men's 5,000m Victory Ceremony","5 000 m hommes, cérémonie des vainqueurs","남자 5,000m 메달 시상식","Men's 5,000m Victory Ceremony","5 000 m hommes, cérémonie des vainqueurs","남자 5,000m 메달 시상식",Medals,,Y,0,NONE,N,Y,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,SSM050M01
SSK,M,500M--------------,----,--------,Men's 500m,500 m hommes,남자 500m,Men's 500m,500 m hommes,남자 500m,Event,,N,0,ATH,N,N,,,,SSM205000
SSK,M,500M--------------,DRAW,--------,Men's 500m Draw,"500 m hommes, tirage au sort",남자 500m 조추첨,Men's 500m Draw,"500 m hommes, tirage au sort",남자 500m 조추첨,Draw,,N,0,NONE,N,N,Draw,Tirage au sort,조추첨,
SSK,M,500M--------------,DRAW,000100--,Men's 500m Draw,"500 m hommes, tirage au sort",남자 500m 조추첨,Men's 500m Draw,"500 m hommes, tirage au sort",남자 500m 조추첨,Draw,,Y,0,NONE,N,Y,Draw,Tirage au sort,조추첨,SSM205E01
SSK,M,500M--------------,FNL-,--------,Men's 500m,500 m hommes,남자 500m,Men's 500m,500 m hommes,남자 500m,Phase,,N,0,ATH,N,N,,,,SSM205100
SSK,M,500M--------------,FNL-,000100--,Men's 500m,500 m hommes,남자 500m,Men's 500m,500 m hommes,남자 500m,Unit,,Y,1,ATH,Y,Y,,,,SSM205101
SSK,M,500M--------------,MEET,--------,Men's 500m TLM,"500 m hommes, réunion chefs d'équipe",남자 500m 대표자회의,Men's 500m Team Leaders Meeting,"500 m hommes, réunion des chefs d'équipe",남자 500m 대표자회의,Meeting,,N,0,NONE,N,N,Team Leaders Meeting,Réunion des chefs d'équipe,대표자회의,
SSK,M,500M--------------,MEET,000100--,Men's 500m TLM,"500 m hommes, réunion chefs d'équipe",남자 500m 대표자회의,Men's 500m Team Leaders Meeting,"500 m hommes, réunion des chefs d'équipe",남자 500m 대표자회의,Meeting,,N,0,NONE,N,N,Team Leaders Meeting,Réunion des chefs d'équipe,대표자회의,SSM205T01
SSK,M,500M--------------,VICT,FLOWER--,Men's 500m Venue Ceremony,"500 m hommes, cérémonie du site",남자 500m 시상식,Men's 500m Venue Ceremony,"500 m hommes, cérémonie du site",남자 500m 시상식,Medals,,Y,0,NONE,N,Y,Venue Ceremony,Cérémonie du site,시상식,SSM205M02
SSK,M,500M--------------,VICT,MEDAL---,Men's 500m Victory Ceremony,"500 m hommes, cérémonie des vainqueurs",남자 500m 메달 시상식,Men's 500m Victory Ceremony,"500 m hommes, cérémonie des vainqueurs",남자 500m 메달 시상식,Medals,,Y,0,NONE,N,Y,Victory Ceremony,Cérémonie des vainqueurs,메달 시상식,SSM205M01
SSK,M,MS----------------,----,--------,Men's Mass Start,Départ groupé hommes,남자 매스스타트,Men's Mass Start,Départ groupé hommes,남자 매스스타트,Event,,N,0,ATH,N,N,,,,SSM700000
SSK,M,MS----------------,DRAW,--------,Men's Mass Start Draw,"Départ groupé, tirage au sort",남자 매스스타트 조추첨,Men's Mass Start Draw,"Départ groupé, tirage au sort",남자 매스스타트 조추첨,Draw,,N,0,NONE,N,N,Draw,Tirage au sort,조추첨,
SSK,M,MS----------------,DRAW,000100--,Men's Mass Start Draw,"Départ groupé, tirage au sort",남자 매스스타트 조추첨,Men's Mass Start Draw,"Départ groupé, tirage au sort",남자 매스스타트 조추첨,Draw,,Y,0,NONE,N,Y,Draw,Tirage au sort,조추첨,SSM700E01
SSK,M,MS----------------,FNL-,--------,Men's Mass Start Final,"Départ groupé, finale",남자 매스스타트 결승,Men's Mass Start Final,"Départ groupé, finale",남자 매스스타트 결승,Phase,,N,0,ATH,N,N,Final,Finale,결승,SSM700100
SSK,M,MS----------------,FNL-,000100--,Men's Mass Start Final,"Départ groupé, finale",남자 매스스타트 결승,Men's Mass Start Final,"Départ groupé, finale",남자 매스스타트 결승,Unit,,Y,1,ATH,Y,Y,Final,Finale,결승,SSM700101
SSK,M,MS----------------,MEET,--------,Men's Mass Start TLM,"Départ groupé H, réunion chefs d'équipe",남자 매스스타트 대표자회의,Men's Mass Start Team Leaders Meeting,"Départ groupé hommes, réunion des chefs d'équipe",남자 매스스타트 대표자회의,Meeting,,N,0,NONE,N,N,Team Leaders Meeting,Réunion des chefs d'équipe,대표자회의,
