Discipline,Gender,Event,phase,Eventunit,ENG Description,KOR Description,ENG longdescription,KOR longdescription,Level,Order,schedule,medalflag,Eventunittype,cisSchedule,infoSchedule,ENG unit Description,KOR unit Description,Old unit
SBD,M,SBX-----20010-----,8FNL,000600--,Men's SBX 1/8 Final 6 SB-LL2 ,KOR,Men's SBX 1/8 Final 6 SB-LL2 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----20010-----,8FNL,000700--,Men's SBX 1/8 Final 7 SB-LL2 ,KOR,Men's SBX 1/8 Final 7 SB-LL2 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----20010-----,8FNL,000800--,Men's SBX 1/8 Final 8 SB-LL2 ,KOR,Men's SBX 1/8 Final 8 SB-LL2 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----20010-----,DRAW,000100--,"Men's Snowboard Cross SB-LL2, Draw",KOR,"Men's Snowboard Cross SB-LL2, Draw",KOR,Draw,,N,0,NONE,N,N,,,
SBD,M,SBX-----20010-----,FNL-,--------,Men's SBX Finals SB-LL2 ,KOR,Men's SBX Finals SB-LL2 ,KOR,Phase,,N,0,NONE,N,N,,,
SBD,M,SBX-----20010-----,FNL-,000100--,Men's SBX Gold Medal Match  SB-LL2 ,KOR,Men's SBX Gold Medal Match  SB-LL2 ,KOR,Unit,,Y,1,HATH,Y,Y,,,
SBD,M,SBX-----20010-----,FNL-,000200--,Men's SBX Bronze MatchSB-LL2 ,KOR,Men's SBX Bronze MatchSB-LL2 ,KOR,Unit,,Y,2,HATH,Y,Y,,,
SBD,M,SBX-----20010-----,QFNL,--------,Men's SBX Quarterfinals SB-LL2 ,KOR,Men's SBX Quarterfinals SB-LL2 ,KOR,Phase,,N,0,NONE,N,N,,,
SBD,M,SBX-----20010-----,QFNL,000100--,Men's SBX Quarterfinal 1 SB-LL2 ,KOR,Men's SBX Quarterfinal 1 SB-LL2 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----20010-----,QFNL,000200--,Men's SBX Quarterfinal 2 SB-LL2 ,KOR,Men's SBX Quarterfinal 2 SB-LL2 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----20010-----,QFNL,000300--,Men's SBX Quarterfinal 3 SB-LL2 ,KOR,Men's SBX Quarterfinal 3 SB-LL2 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----20010-----,QFNL,000400--,Men's SBX Quarterfinal 4 SB-LL2 ,KOR,Men's SBX Quarterfinal 4 SB-LL2 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----20010-----,QUAL,--------,Men's Snowboard Cross Qual SB-LL2 ,KOR,Men's Snowboard Cross Qual SB-LL2 ,KOR,Phase,,N,0,NONE,N,N,,,
SBD,M,SBX-----20010-----,QUAL,000100,"Men's Snowboard Cross Qual SB-LL2, Run 1",KOR,"Men's Snowboard Cross Qual SB-LL2, Run 1",KOR,Unit,,Y,0,ATH,Y,Y,,,
SBD,M,SBX-----20010-----,QUAL,000200,"Men's Snowboard Cross Qual SB-LL2, Run 2",KOR,"Men's Snowboard Cross Qual SB-LL2, Run 2",KOR,Unit,,Y,0,ATH,Y,Y,,,
SBD,M,SBX-----20010-----,QUAL,000300,"Men's Snowboard Cross Qual SB-LL2, Run 3",KOR,"Men's Snowboard Cross Qual SB-LL2, Run 3",KOR,Unit,,Y,0,ATH,Y,Y,,,
SBD,M,SBX-----20010-----,SFNL,--------,Men's SBX Semifinals SB-LL2 ,KOR,Men's SBX Semifinals SB-LL2 ,KOR,Phase,,N,0,NONE,N,N,,,
SBD,M,SBX-----20010-----,SFNL,000100--,Men's SBX Semifinal 1 SB-LL2 ,KOR,Men's SBX Semifinal 1 SB-LL2 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----20010-----,SFNL,000200--,Men's SBX Semifinal 2 SB-LL2 ,KOR,Men's SBX Semifinal 2 SB-LL2 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,M,SBX-----20010-----,VICT,FLOWER--,"Men's Snowboard Cross SB-LL2, Flowers",KOR,"Men's Snowboard Cross SB-LL2, Flower Ceremony",KOR,Medal,,N,0,NONE,N,N,,,
SBD,M,SBX-----20010-----,VICT,MEDAL---,"Men's Snowboard Cross SB-LL2, Vict. Cer.",KOR,"Men's Snowboard Cross SB-LL2, Victory Ceremony",KOR,Medal,,N,0,NONE,N,N,,,
SBD,W,------------------,----,--------,Women's Snowboard,KOR,Women's Snowboard,KOR,Gender,,,0,,N,N,,,
SBD,W,BSL---------------,----,--------,Women's Banked Slalom ,KOR,Women's Banked Slalom ,KOR,Event,,,0,NONE,N,N,,,
SBD,W,BSL---------------,TRNO,--------,"Women's Banked Slalom, Training",KOR,"Women's Banked Slalom, Training",KOR,Training,,Y,0,NONE,N,Y,,,
SBD,W,BSL---------------,TRNO,000100--,"Women's Banked Slalom, Training",KOR,"Women's Banked Slalom, Training",KOR,Training,,Y,0,NONE,N,Y,,,
SBD,W,BSL-----01010-----,----,--------,Women's Banked Slalom SB-UL ,KOR,Women's Banked Slalom SB-UL ,KOR,Event,,,0,NONE,N,N,,,
SBD,W,BSL-----01010-----,DRAW,000100--,"Women's Banked Slalom SB-UL, Draw",KOR,"Women's Banked Slalom SB-UL, Draw",KOR,Draw,,Y,0,NONE,N,Y,,,
SBD,W,BSL-----01010-----,FNL-,--------,Women's Banked Slalom SB-UL ,KOR,Women's Banked Slalom SB-UL ,KOR,Phase,,Y,0,NONE,N,Y,,,
SBD,W,BSL-----01010-----,FNL-,000100,Women's Banked Slalom SB-UL Run 1,KOR,Women's Banked Slalom SB-UL Run 1,KOR,Unit,,Y,0,ATH,Y,Y,,,
SBD,W,BSL-----01010-----,FNL-,000200,Women's Banked Slalom SB-UL Run 2,KOR,Women's Banked Slalom SB-UL Run 2,KOR,Unit,,Y,0,ATH,Y,Y,,,
SBD,W,BSL-----01010-----,FNL-,000300,Women's Banked Slalom SB-UL Run 3,KOR,Women's Banked Slalom SB-UL Run 3,KOR,Unit,,Y,1,ATH,N,Y,,,
SBD,W,BSL-----01010-----,VICT,FLOWER--,"Women's Banked Slalom SB-UL, Flowers",KOR,"Women's Banked Slalom SB-UL, Flower Ceremony",KOR,Medal,,Y,0,NONE,Y,Y,,,
SBD,W,BSL-----01010-----,VICT,MEDAL---,"Women's Banked Slalom SB-UL, Vict. Cer.",KOR,"Women's Banked Slalom SB-UL, Victory Ceremony",KOR,Medal,,Y,0,NONE,Y,Y,,,
SBD,W,BSL-----10010-----,----,--------,Women's Banked Slalom SB-LL1 ,KOR,Women's Banked Slalom SB-LL1 ,KOR,Event,,N,0,NONE,Y,Y,,,
SBD,W,BSL-----10010-----,DRAW,000100--,"Women's Banked Slalom SB-LL1, Draw",KOR,"Women's Banked Slalom SB-LL1, Draw",KOR,Draw,,Y,0,NONE,Y,Y,,,
SBD,W,BSL-----10010-----,FNL-,--------,Women's Banked Slalom SB-LL1 ,KOR,Women's Banked Slalom SB-LL1 ,KOR,Phase,,Y,0,NONE,N,Y,,,
SBD,W,BSL-----10010-----,FNL-,000100,Women's Banked Slalom SB-LL1 Run 1,KOR,Women's Banked Slalom SB-LL1 Run 1,KOR,Unit,,Y,0,ATH,Y,Y,,,
SBD,W,BSL-----10010-----,FNL-,000200,Women's Banked Slalom SB-LL1 Run 2,KOR,Women's Banked Slalom SB-LL1 Run 2,KOR,Unit,,Y,0,ATH,Y,Y,,,
SBD,W,BSL-----10010-----,FNL-,000300,Women's Banked Slalom SB-LL1 Run 3,KOR,Women's Banked Slalom SB-LL1 Run 3,KOR,Unit,,Y,1,ATH,Y,Y,,,
SBD,W,BSL-----10010-----,VICT,FLOWER--,"Women's Banked Slalom SB-LL1, Flowers",KOR,"Women's Banked Slalom SB-LL1, Flower Ceremony",KOR,Medal,,Y,0,NONE,N,Y,,,
SBD,W,BSL-----10010-----,VICT,MEDAL---,"Women's Banked Slalom SB-LL1, Vict. Cer.",KOR,"Women's Banked Slalom SB-LL1, Victory Ceremony",KOR,Medal,,Y,0,NONE,Y,Y,,,
SBD,W,BSL-----20010-----,----,--------,Women's Banked Slalom SB-LL2 ,KOR,Women's Banked Slalom SB-LL2 ,KOR,Event,,N,0,NONE,Y,Y,,,
SBD,W,BSL-----20010-----,DRAW,000100--,"Women's Banked Slalom SB-LL2, Draw",KOR,"Women's Banked Slalom SB-LL2, Draw",KOR,Draw,,Y,0,NONE,N,Y,,,
SBD,W,BSL-----20010-----,FNL-,--------,Women's Banked Slalom SB-LL2 ,KOR,Women's Banked Slalom SB-LL2 ,KOR,Phase,,Y,0,NONE,N,Y,,,
SBD,W,BSL-----20010-----,FNL-,000100,Women's Banked Slalom SB-LL2 Run 1,KOR,Women's Banked Slalom SB-LL2 Run 1,KOR,Unit,,Y,0,ATH,N,Y,,,
SBD,W,BSL-----20010-----,FNL-,000200,Women's Banked Slalom SB-LL2 Run 2,KOR,Women's Banked Slalom SB-LL2 Run 2,KOR,Unit,,Y,0,ATH,N,Y,,,
SBD,W,BSL-----20010-----,FNL-,000300,Women's Banked Slalom SB-LL2 Run 3,KOR,Women's Banked Slalom SB-LL2 Run 3,KOR,Unit,,Y,1,ATH,Y,Y,,,
SBD,W,BSL-----20010-----,VICT,FLOWER--,"Women's Banked Slalom SB-LL2, Flowers",KOR,"Women's Banked Slalom SB-LL2, Flower Ceremony",KOR,Medal,,Y,0,NONE,Y,Y,,,
SBD,W,BSL-----20010-----,VICT,MEDAL---,"Women's Banked Slalom SB-LL2, Vict. Cer.",KOR,"Women's Banked Slalom SB-LL2, Victory Ceremony",KOR,Medal,,Y,0,NONE,N,Y,,,
SBD,W,SBX---------------,----,--------,Women's Snowboard Cross,KOR,Women's Snowboard Cross,KOR,Event,,Y,0,NONE,Y,Y,,,ASW090000
SBD,W,SBX---------------,TRNO,--------,Women's SB Cross - Training,KOR,Women's SB Cross - Training,KOR,Training,,Y,0,NONE,Y,Y,Training,KOR,ASW190O00
SBD,W,SBX---------------,TRNO,000100--,Women's SB Cross - 1st Trng Run,KOR,Women's SB Cross - 1st Trng Run,KOR,Training,,Y,0,ATH,Y,Y,1st Training Run,KOR,ASW190O01
SBD,W,SBX---------------,TRNO,000200--,Women's SB Cross - 2nd Trng Run,KOR,Women's SB Cross - 2nd Trng Run,KOR,Training,,Y,0,ATH,Y,Y,2nd Training Run,KOR,ASW190O02
SBD,W,SBX---------------,TRNO,000300--,Women's SB Cross - 3rd Trng Run,KOR,Women's SB Cross - 3rd Trng Run,KOR,Training,,Y,0,ATH,N,N,3rd Training Run,KOR,ASW190O03
SBD,W,SBX-----01010-----,----,--------,Women's Snowboard Cross SB-UL ,KOR,Women's Snowboard Cross SB-UL ,KOR,Event,,Y,0,NONE,Y,Y,,,
SBD,W,SBX-----01010-----,DRAW,000100--,"Women's Snowboard Cross SB-UL, Draw",KOR,"Women's Snowboard Cross SB-UL, Draw",KOR,Draw,,Y,0,NONE,Y,Y,,,
SBD,W,SBX-----01010-----,FNL-,--------,Women's SBX Finals SB-UL ,KOR,Women's SBX Finals SB-UL ,KOR,Phase,,Y,0,NONE,Y,Y,,,
SBD,W,SBX-----01010-----,FNL-,000100--,Women's SBX Gold Medal Match  SB-UL ,KOR,Women's SBX Gold Medal Match  SB-UL ,KOR,Unit,,Y,1,HATH,Y,Y,,,
SBD,W,SBX-----01010-----,FNL-,000200--,Women's SBX Bronze MatchSB-UL ,KOR,Women's SBX Bronze MatchSB-UL ,KOR,Unit,,Y,2,HATH,N,N,,,
SBD,W,SBX-----01010-----,QFNL,--------,Women's SBX Quarterfinals SB-UL ,KOR,Women's SBX Quarterfinals SB-UL ,KOR,Phase,,Y,0,NONE,Y,Y,,,
SBD,W,SBX-----01010-----,QFNL,000100--,Women's SBX Quarterfinal 1 SB-UL ,KOR,Women's SBX Quarterfinal 1 SB-UL ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,W,SBX-----01010-----,QFNL,000200--,Women's SBX Quarterfinal 2 SB-UL ,KOR,Women's SBX Quarterfinal 2 SB-UL ,KOR,Unit,,Y,0,HATH,N,N,,,
SBD,W,SBX-----01010-----,QFNL,000300--,Women's SBX Quarterfinal 3 SB-UL ,KOR,Women's SBX Quarterfinal 3 SB-UL ,KOR,Unit,,Y,0,HATH,N,N,,,
SBD,W,SBX-----01010-----,QFNL,000400--,Women's SBX Quarterfinal 4 SB-UL ,KOR,Women's SBX Quarterfinal 4 SB-UL ,KOR,Unit,,Y,0,HATH,N,N,,,
SBD,W,SBX-----01010-----,QUAL,--------,Women's Snowboard Cross Qual SB-UL ,KOR,Women's Snowboard Cross Qual SB-UL ,KOR,Phase,,Y,0,NONE,N,N,,,
SBD,W,SBX-----01010-----,QUAL,000100,"Women's Snowboard Cross Qual SB-UL, Run 1",KOR,"Women's Snowboard Cross Qual SB-UL, Run 1",KOR,Unit,,Y,0,ATH,Y,Y,,,
SBD,W,SBX-----01010-----,QUAL,000200,"Women's Snowboard Cross Qual SB-UL, Run 2",KOR,"Women's Snowboard Cross Qual SB-UL, Run 2",KOR,Unit,,Y,0,ATH,Y,Y,,,
SBD,W,SBX-----01010-----,QUAL,000300,"Women's Snowboard Cross Qual SB-UL, Run 3",KOR,"Women's Snowboard Cross Qual SB-UL, Run 3",KOR,Unit,,Y,0,ATH,N,N,,,
SBD,W,SBX-----01010-----,SFNL,--------,Women's SBX Semifinals SB-UL ,KOR,Women's SBX Semifinals SB-UL ,KOR,Phase,,Y,0,NONE,Y,Y,,,
SBD,W,SBX-----01010-----,SFNL,000100--,Women's SBX Semifinal 1 SB-UL ,KOR,Women's SBX Semifinal 1 SB-UL ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,W,SBX-----01010-----,SFNL,000200--,Women's SBX Semifinal 2 SB-UL ,KOR,Women's SBX Semifinal 2 SB-UL ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,W,SBX-----01010-----,VICT,FLOWER--,"Women's Snowboard Cross SB-UL, Flowers",KOR,"Women's Snowboard Cross SB-UL, Flower Ceremony",KOR,Medal,,Y,0,NONE,Y,Y,,,
SBD,W,SBX-----01010-----,VICT,MEDAL---,"Women's Snowboard Cross SB-UL, Vict Cer",KOR,"Women's Snowboard Cross SB-UL, Victory Ceremony",KOR,Medal,,Y,0,NONE,N,N,,,
SBD,W,SBX-----10010-----,----,--------,Women's Snowboard Cross SB-LL1 ,KOR,Women's Snowboard Cross SB-LL1 ,KOR,Event,,Y,0,NONE,Y,Y,,,
SBD,W,SBX-----10010-----,DRAW,000100--,"Women's Snowboard Cross SB-LL1, Draw",KOR,"Women's Snowboard Cross SB-LL1, Draw",KOR,Draw,,Y,0,NONE,Y,Y,,,
SBD,W,SBX-----10010-----,FNL-,--------,Women's SBX Finals SB-LL1 ,KOR,Women's SBX Finals SB-LL1 ,KOR,Phase,,Y,0,NONE,Y,Y,,,
SBD,W,SBX-----10010-----,FNL-,000100--,Women's SBX Gold Medal Match  SB-LL1 ,KOR,Women's SBX Gold Medal Match  SB-LL1 ,KOR,Unit,,Y,1,HATH,Y,Y,,,
SBD,W,SBX-----10010-----,FNL-,000200--,Women's SBX Bronze MatchSB-LL1 ,KOR,Women's SBX Bronze MatchSB-LL1 ,KOR,Unit,,Y,2,HATH,N,N,,,
SBD,W,SBX-----10010-----,QFNL,--------,Women's SBX Quarterfinals SB-LL1 ,KOR,Women's SBX Quarterfinals SB-LL1 ,KOR,Phase,,Y,0,NONE,Y,Y,,,
SBD,W,SBX-----10010-----,QFNL,000100--,Women's SBX Quarterfinal 1 SB-LL1 ,KOR,Women's SBX Quarterfinal 1 SB-LL1 ,KOR,Unit,,Y,0,HATH,Y,Y,,,
SBD,W,SBX-----10010-----,QFNL,000200--,Women's SBX Quarterfinal 2 SB-LL1 ,KOR,Women's SBX Quarterfinal 2 SB-LL1 ,KOR,Unit,,Y,0,HATH,N,N,,,
SBD,W,SBX-----10010-----,QFNL,000300--,Women's SBX Quarterfinal 3 SB-LL1 ,KOR,Women's SBX Quarterfinal 3 SB-LL1 ,KOR,Unit,,Y,0,HATH,N,N,,,
SBD,W,SBX-----10010-----,QFNL,000400--,Women's SBX Quarterfinal 4 SB-LL1 ,KOR,Women's SBX Quarterfinal 4 SB-LL1 ,KOR,Unit,,Y,0,HATH,,,,,
SBD,W,SBX-----10010-----,QUAL,--------,Women's Snowboard Cross Qual SB-LL1 ,KOR,Women's Snowboard Cross Qual SB-LL1 ,KOR,Phase,,Y,0,NONE,,,,,
SBD,W,SBX-----10010-----,QUAL,000100,"Women's Snowboard Cross Qual SB-LL1, Run 1",KOR,"Women's Snowboard Cross Qual SB-LL1, Run 1",KOR,Unit,,Y,0,ATH,,,,,
SBD,W,SBX-----10010-----,QUAL,000200,"Women's Snowboard Cross Qual SB-LL1, Run 2",KOR,"Women's Snowboard Cross Qual SB-LL1, Run 2",KOR,Unit,,Y,0,ATH,,,,,
SBD,W,SBX-----10010-----,QUAL,000300,"Women's Snowboard Cross Qual SB-LL1, Run 3",KOR,"Women's Snowboard Cross Qual SB-LL1, Run 3",KOR,Unit,,Y,0,ATH,,,,,
SBD,W,SBX-----10010-----,SFNL,--------,Women's SBX Semifinals SB-LL1 ,KOR,Women's SBX Semifinals SB-LL1 ,KOR,Phase,,Y,0,NONE,,,,,
SBD,W,SBX-----10010-----,SFNL,000100--,Women's SBX Semifinal 1 SB-LL1 ,KOR,Women's SBX Semifinal 1 SB-LL1 ,KOR,Unit,,Y,0,HATH,,,,,
SBD,W,SBX-----10010-----,SFNL,000200--,Women's SBX Semifinal 2 SB-LL1 ,KOR,Women's SBX Semifinal 2 SB-LL1 ,KOR,Unit,,Y,0,HATH,,,,,
SBD,W,SBX-----10010-----,VICT,FLOWER--,"Women's Snowboard Cross SB-LL1, Flowers",KOR,"Women's Snowboard Cross SB-LL1, Flower Ceremony",KOR,Medal,,Y,0,NONE,,,,,
SBD,W,SBX-----10010-----,VICT,MEDAL---,"Women's Snowboard Cross SB-LL1, Vict Cer",KOR,"Women's Snowboard Cross SB-LL1, Victory Ceremony",KOR,Medal,,Y,0,NONE,,,,,
SBD,W,SBX-----20010-----,----,--------,Women's Snowboard Cross SB-LL2 ,KOR,Women's Snowboard Cross SB-LL2 ,KOR,Event,,Y,0,NONE,,,,,
SBD,W,SBX-----20010-----,DRAW,000100--,"Women's Snowboard Cross SB-LL2, Draw",KOR,"Women's Snowboard Cross SB-LL2, Draw",KOR,Draw,,Y,0,NONE,,,,,
SBD,W,SBX-----20010-----,FNL-,--------,Women's SBX Finals SB-LL2 ,KOR,Women's SBX Finals SB-LL2 ,KOR,Phase,,Y,0,NONE,,,,,
SBD,W,SBX-----20010-----,FNL-,000100--,Women's SBX Gold Medal Match  SB-LL2 ,KOR,Women's SBX Gold Medal Match  SB-LL2 ,KOR,Unit,,Y,1,HATH,,,,,
SBD,W,SBX-----20010-----,FNL-,000200--,Women's SBX Bronze MatchSB-LL2 ,KOR,Women's SBX Bronze MatchSB-LL2 ,KOR,Unit,,Y,2,HATH,,,,,
SBD,W,SBX-----20010-----,QFNL,--------,Women's SBX Quarterfinals SB-LL2 ,KOR,Women's SBX Quarterfinals SB-LL2 ,KOR,Phase,,Y,0,NONE,,,,,
SBD,W,SBX-----20010-----,QFNL,000100--,Women's SBX Quarterfinal 1 SB-LL2 ,KOR,Women's SBX Quarterfinal 1 SB-LL2 ,KOR,Unit,,Y,0,HATH,,,,,
SBD,W,SBX-----20010-----,QFNL,000200--,Women's SBX Quarterfinal 2 SB-LL2 ,KOR,Women's SBX Quarterfinal 2 SB-LL2 ,KOR,Unit,,Y,0,HATH,,,,,
SBD,W,SBX-----20010-----,QFNL,000300--,Women's SBX Quarterfinal 3 SB-LL2 ,KOR,Women's SBX Quarterfinal 3 SB-LL2 ,KOR,Unit,,Y,0,HATH,,,,,
SBD,W,SBX-----20010-----,QFNL,000400--,Women's SBX Quarterfinal 4 SB-LL2 ,KOR,Women's SBX Quarterfinal 4 SB-LL2 ,KOR,Unit,,Y,0,HATH,,,,,
SBD,W,SBX-----20010-----,QUAL,--------,Women's Snowboard Cross Qual SB-LL2 ,KOR,Women's Snowboard Cross Qual SB-LL2 ,KOR,Phase,,Y,0,NONE,,,,,
SBD,W,SBX-----20010-----,QUAL,000100,"Women's Snowboard Cross Qual SB-LL2, Run 1",KOR,"Women's Snowboard Cross Qual SB-LL2, Run 1",KOR,Unit,,Y,0,ATH,,,,,
SBD,W,SBX-----20010-----,QUAL,000200,"Women's Snowboard Cross Qual SB-LL2, Run 2",KOR,"Women's Snowboard Cross Qual SB-LL2, Run 2",KOR,Unit,,Y,0,ATH,,,,,
SBD,W,SBX-----20010-----,QUAL,000300,"Women's Snowboard Cross Qual SB-LL2, Run 3",KOR,"Women's Snowboard Cross Qual SB-LL2, Run 3",KOR,Unit,,Y,0,ATH,,,,,
SBD,W,SBX-----20010-----,SFNL,--------,Women's SBX Semifinals SB-LL2 ,KOR,Women's SBX Semifinals SB-LL2 ,KOR,Phase,,Y,0,NONE,,,,,
SBD,W,SBX-----20010-----,SFNL,000100--,Women's SBX Semifinal 1 SB-LL2 ,KOR,Women's SBX Semifinal 1 SB-LL2 ,KOR,Unit,,Y,0,HATH,,,,,
SBD,W,SBX-----20010-----,SFNL,000200--,Women's SBX Semifinal 2 SB-LL2 ,KOR,Women's SBX Semifinal 2 SB-LL2 ,KOR,Unit,,Y,0,HATH,,,,,
SBD,W,SBX-----20010-----,VICT,FLOWER--,"Women's Snowboard Cross SB-LL2, Flowers",KOR,"Women's Snowboard Cross SB-LL2, Flower Ceremony",KOR,Medal,,Y,0,NONE,,,,,
SBD,W,SBX-----20010-----,VICT,MEDAL---,"Women's Snowboard Cross SB-LL2, Vict Cer",KOR,"Women's Snowboard Cross SB-LL2, Victory Ceremony",KOR,Medal,,Y,0,NONE,,,,,
WCU,-,------------------,----,--------,Wheelchair Curling,KOR,Wheelchair Curling,KOR,Discipline,,N,0,HTEAM,N,N,,,CU0000000
WCU,-,------------------,----,GCC-----,WCU GCC Local On/Off / KA,KOR,WCU GCC Local On/Off / KA,KOR,Venue,,N,0,NONE,N,N,,,
WCU,-,------------------,MEET,000100--,Team Meeting,KOR,Team Meeting,KOR,Meeting,,Y,0,NONE,N,Y,Team Meeting,KOR,CU0000T01
WCU,X,TEAM4---00000-----,----,--------,Mixed,KOR,Mixed,KOR,Event,,N,0,HTEAM,N,N,,,CUX400000
WCU,X,TEAM4---00000-----,FNL-,--------,Finals,KOR,Finals,KOR,Phase,,N,0,HTEAM,N,N,Finals,KOR,CUX400100
WCU,X,TEAM4---00000-----,FNL-,000100--,Gold Medal Game,KOR,Gold Medal Game,KOR,Unit,,Y,1,HTEAM,Y,Y,Gold Medal Game,KOR,CUX400101
WCU,X,TEAM4---00000-----,FNL-,000200--,Bronze Medal Game,KOR,Bronze Medal Game,KOR,Unit,,Y,2,HTEAM,Y,Y,Bronze Medal Game,KOR,CUX400102
WCU,X,TEAM4---00000-----,PREL,--------,Round Robin,KOR,Round Robin,KOR,Phase,,N,0,HTEAM,N,N,Round Robin,KOR,CUX400900
WCU,X,TEAM4---00000-----,PREL,000100--,Round Robin Session 1,KOR,Round Robin Session 1,KOR,Session,,N,0,,N,N,Round Robin Session 1,KOR,
WCU,X,TEAM4---00000-----,PREL,000101--,Round Robin Session 1,KOR,Round Robin Session 1,KOR,Unit,,Y,0,HTEAM,Y,Y,Round Robin Session 1,KOR,CUX400901
WCU,X,TEAM4---00000-----,PREL,000102--,Round Robin Session 1,KOR,Round Robin Session 1,KOR,Unit,,Y,0,HTEAM,Y,Y,Round Robin Session 1,KOR,CUX400902
WCU,X,TEAM4---00000-----,PREL,000103--,Round Robin Session 1,KOR,Round Robin Session 1,KOR,Unit,,Y,0,HTEAM,Y,Y,Round Robin Session 1,KOR,CUX400903
WCU,X,TEAM4---00000-----,PREL,000104--,Round Robin Session 1,KOR,Round Robin Session 1,KOR,Unit,,Y,0,HTEAM,Y,Y,Round Robin Session 1,KOR,CUX400904
WCU,X,TEAM4---00000-----,PREL,000200--,Round Robin Session 2,KOR,Round Robin Session 2,KOR,Session,,N,0,,N,N,Round Robin Session 2,KOR,
WCU,X,TEAM4---00000-----,PREL,000201--,Round Robin Session 2,KOR,Round Robin Session 2,KOR,Unit,,Y,0,HTEAM,Y,Y,Round Robin Session 2,KOR,CUX400905
WCU,X,TEAM4---00000-----,PREL,000202--,Round Robin Session 2,KOR,Round Robin Session 2,KOR,Unit,,Y,0,HTEAM,Y,Y,Round Robin Session 2,KOR,CUX400906
WCU,X,TEAM4---00000-----,PREL,000203--,Round Robin Session 2,KOR,Round Robin Session 2,KOR,Unit,,Y,0,HTEAM,Y,Y,Round Robin Session 2,KOR,CUX400907
WCU,X,TEAM4---00000-----,PREL,000204--,Round Robin Session 2,KOR,Round Robin Session 2,KOR,Unit,,Y,0,HTEAM,Y,Y,Round Robin Session 2,KOR,CUX400908
WCU,X,TEAM4---00000-----,PREL,000300--,Round Robin Session 3,KOR,Round Robin Session 3,KOR,Session,,N,0,,N,N,Round Robin Session 3,KOR,
WCU,X,TEAM4---00000-----,PREL,000301--,Round Robin Session 3,KOR,Round Robin Session 3,KOR,Unit,,Y,0,HTEAM,Y,Y,Round Robin Session 3,KOR,CUX400909
WCU,X,TEAM4---00000-----,PREL,000302--,Round Robin Session 3,KOR,Round Robin Session 3,KOR,Unit,,Y,0,HTEAM,Y,Y,Round Robin Session 3,KOR,CUX400910
WCU,X,TEAM4---00000-----,PREL,000303--,Round Robin Session 3,KOR,Round Robin Session 3,KOR,Unit,,Y,0,HTEAM,Y,Y,Round Robin Session 3,KOR,CUX400911
WCU,X,TEAM4---00000-----,PREL,000304--,Round Robin Session 3,KOR,Round Robin Session 3,KOR,Unit,,Y,0,HTEAM,Y,Y,Round Robin Session 3,KOR,CUX400912
WCU,X,TEAM4---00000-----,PREL,000400--,Round Robin Session 4,KOR,Round Robin Session 4,KOR,Session,,N,0,,N,N,Round Robin Session 4,KOR,
WCU,X,TEAM4---00000-----,PREL,000401--,Round Robin Session 4,KOR,Round Robin Session 4,KOR,Unit,,Y,0,HTEAM,Y,Y,Round Robin Session 4,KOR,CUX400913
WCU,X,TEAM4---00000-----,PREL,000402--,Round Robin Session 4,KOR,Round Robin Session 4,KOR,Unit,,Y,0,HTEAM,Y,Y,Round Robin Session 4,KOR,CUX400914
WCU,X,TEAM4---00000-----,PREL,000403--,Round Robin Session 4,KOR,Round Robin Session 4,KOR,Unit,,Y,0,HTEAM,Y,Y,Round Robin Session 4,KOR,CUX400915
WCU,X,TEAM4---00000-----,PREL,000404--,Round Robin Session 4,KOR,Round Robin Session 4,KOR,Unit,,Y,0,HTEAM,Y,Y,Round Robin Session 4,KOR,CUX400916
WCU,X,TEAM4---00000-----,PREL,000500--,Round Robin Session 5,KOR,Round Robin Session 5,KOR,Session,,N,0,,N,N,Round Robin Session 5,KOR,
WCU,X,TEAM4---00000-----,PREL,000501--,Round Robin Session 5,KOR,Round Robin Session 5,KOR,Unit,,Y,0,HTEAM,Y,Y,Round Robin Session 5,KOR,CUX400917
WCU,X,TEAM4---00000-----,PREL,000502--,Round Robin Session 5,KOR,Round Robin Session 5,KOR,Unit,,Y,0,HTEAM,Y,Y,Round Robin Session 5,KOR,CUX400918
WCU,X,TEAM4---00000-----,PREL,000503--,Round Robin Session 5,KOR,Round Robin Session 5,KOR,Unit,,Y,0,HTEAM,Y,Y,Round Robin Session 5,KOR,CUX400919
