Discipline,Gender,Event,phase,Eventunit,schedule,medalflag,ENG Description,POR Description,SPA Description,ENG longdescription,POR longdescription,SPA longdescription,Level,Order,Eventunittype,cisSchedule,infoSchedule,ENG unit Description,POR unit Description,SPA unit Description
AT,M,937,9,05,Y,0,Men's 1500m - T37 Round 1 Heat 5,"1.500m masculino - T37, 1a fase, série 5","1500m masc - T37, 1a ronda - serie 5",Men's 1500m - T37 Round 1 Heat 5,"1.500m rasos masculino - T37, primeira fase - série 5","1500m masculino - T37, 1a ronda - serie 5",EventUnit,15,ATH,N,Y,Round 1 Heat 5,Primeira fase - série 5,1a ronda - serie 5
AT,M,937,9,06,Y,0,Men's 1500m - T37 Round 1 Heat 6,"1.500m masculino - T37, 1a fase, série 6","1500m masc - T37, 1a ronda - serie 6",Men's 1500m - T37 Round 1 Heat 6,"1.500m rasos masculino - T37, primeira fase - série 6","1500m masculino - T37, 1a ronda - serie 6",EventUnit,15,ATH,N,Y,Round 1 Heat 6,Primeira fase - série 6,1a ronda - serie 6
AT,M,937,9,07,Y,0,Men's 1500m - T37 Round 1 Heat 7,"1.500m masculino - T37, 1a fase, série 7","1500m masc - T37, 1a ronda - serie 7",Men's 1500m - T37 Round 1 Heat 7,"1.500m rasos masculino - T37, primeira fase - série 7","1500m masculino - T37, 1a ronda - serie 7",EventUnit,15,ATH,N,Y,Round 1 Heat 7,Primeira fase - série 7,1a ronda - serie 7
AT,M,937,9,08,Y,0,Men's 1500m - T37 Round 1 Heat 8,"1.500m masculino - T37, 1a fase, série 8","1500m masc - T37, 1a ronda - serie 8",Men's 1500m - T37 Round 1 Heat 8,"1.500m rasos masculino - T37, primeira fase - série 8","1500m masculino - T37, 1a ronda - serie 8",EventUnit,15,ATH,N,Y,Round 1 Heat 8,Primeira fase - série 8,1a ronda - serie 8
AT,M,937,M,00,Y,0,Men's 1500m - T37 VC,"1.500m masculino - T37, cer. premiação","1500m masculino - T37, cer. medallas",Men's 1500m - T37 Victory Ceremony,"1.500m rasos masculino - T37, cerimônia de premiação","1500m masculino - T37, ceremonia de entrega de medallas",Medals,17,NONE,N,Y,Victory Ceremony,Cerimônia de premiação,Ceremonia de entrega de medallas
AT,M,937,N,00,Y,0,Men's 1500m - T37 Draw,"1.500m masculino - T37, sorteio","1500m masculino - T37, sorteo",Men's 1500m - T37 Draw,"1.500m rasos masculino - T37, sorteio","1500m masculino - T37, sorteo",Draw,18,NONE,N,Y,Draw,Sorteio,Sorteo
AT,M,937,N,01,Y,0,Men's 1500m - T37 Draw,"1.500m masculino - T37, sorteio","1500m masculino - T37, sorteo",Men's 1500m - T37 Draw,"1.500m rasos masculino - T37, sorteio","1500m masculino - T37, sorteo",Draw,18,NONE,N,Y,Draw,Sorteio,Sorteo
AT,M,938,0,00,N,0,Men's 1500m - T38,1.500m rasos masculino - T38,1500m masculino - T38,Men's 1500m - T38,1.500m rasos masculino - T38,1500m masculino - T38,Event,13,NONE,N,N,"","",
AT,M,938,1,00,N,0,Men's 1500m - T38 Final,"1.500m masculino - T38, final","1500m masculino - T38, final",Men's 1500m - T38 Final,"1.500m rasos masculino - T38, final","1500m masculino - T38, final",Phase,14,NONE,N,N,Final,Final,Final
AT,M,938,1,01,Y,1,Men's 1500m - T38 Final,"1.500m masculino - T38, final","1500m masculino - T38, final",Men's 1500m - T38 Final,"1.500m rasos masculino - T38, final","1500m masculino - T38, final",EventUnit,15,ATH,Y,Y,Final,Final,Final
AT,M,938,2,00,Y,0,Men's 1500m - T38 Semifinals,"1.500m masculino - T38, semifinais","1500m masculino - T38, semifinales",Men's 1500m - T38 Semifinals,"1.500m rasos masculino - T38, semifinais","1500m masculino - T38, semifinales",Phase,14,NONE,Y,N,Semifinals,Semifinais,Semifinales
AT,M,938,2,01,Y,0,Men's 1500m - T38 Semifinal 1,"1.500m masculino - T38, semifinal 1","1500m masculino - T38, semifinal 1",Men's 1500m - T38 Semifinal 1,"1.500m rasos masculino - T38, semifinal 1","1500m masculino - T38, semifinal 1",EventUnit,15,ATH,N,Y,Semifinal 1,Semifinal 1,Semifinal 1
AT,M,938,2,02,Y,0,Men's 1500m - T38 Semifinal 2,"1.500m masculino - T38, semifinal 2","1500m masculino - T38, semifinal 2",Men's 1500m - T38 Semifinal 2,"1.500m rasos masculino - T38, semifinal 2","1500m masculino - T38, semifinal 2",EventUnit,15,ATH,N,Y,Semifinal 2,Semifinal 2,Semifinal 2
AT,M,938,2,03,Y,0,Men's 1500m - T38 Semifinal 3,"1.500m masculino - T38, semifinal 3","1500m masculino - T38, semifinal 3",Men's 1500m - T38 Semifinal 3,"1.500m rasos masculino - T38, semifinal 3","1500m masculino - T38, semifinal 3",EventUnit,15,ATH,N,Y,Semifinal 3,Semifinal 3,Semifinal 3
AT,M,938,9,00,Y,0,Men's 1500m - T38 Round 1,"1.500m masculino - T38, primeira fase","1500m masculino - T38, 1a ronda",Men's 1500m - T38 Round 1,"1.500m rasos masculino - T38, primeira fase","1500m masculino - T38, 1a ronda",Phase,14,NONE,Y,N,Round 1,Primeira fase,1a ronda
AT,M,938,9,01,Y,0,Men's 1500m - T38 Round 1 Heat 1,"1.500m masculino - T38, 1a fase, série 1","1500m masc - T38, 1a ronda - serie 1",Men's 1500m - T38 Round 1 Heat 1,"1.500m rasos masculino - T38, primeira fase - série 1","1500m masculino - T38, 1a ronda - serie 1",EventUnit,15,ATH,N,Y,Round 1 Heat 1,Primeira fase - série 1,1a ronda - serie 1
AT,M,938,9,02,Y,0,Men's 1500m - T38 Round 1 Heat 2,"1.500m masculino - T38, 1a fase, série 2","1500m masc - T38, 1a ronda - serie 2",Men's 1500m - T38 Round 1 Heat 2,"1.500m rasos masculino - T38, primeira fase - série 2","1500m masculino - T38, 1a ronda - serie 2",EventUnit,15,ATH,N,Y,Round 1 Heat 2,Primeira fase - série 2,1a ronda - serie 2
AT,M,938,9,03,Y,0,Men's 1500m - T38 Round 1 Heat 3,"1.500m masculino - T38, 1a fase, série 3","1500m masc - T38, 1a ronda - serie 3",Men's 1500m - T38 Round 1 Heat 3,"1.500m rasos masculino - T38, primeira fase - série 3","1500m masculino - T38, 1a ronda - serie 3",EventUnit,15,ATH,N,Y,Round 1 Heat 3,Primeira fase - série 3,1a ronda - serie 3
AT,M,938,9,04,Y,0,Men's 1500m - T38 Round 1 Heat 4,"1.500m masculino - T38, 1a fase, série 4","1500m masc - T38, 1a ronda - serie 4",Men's 1500m - T38 Round 1 Heat 4,"1.500m rasos masculino - T38, primeira fase - série 4","1500m masculino - T38, 1a ronda - serie 4",EventUnit,15,ATH,N,Y,Round 1 Heat 4,Primeira fase - série 4,1a ronda - serie 4
AT,M,938,9,05,Y,0,Men's 1500m - T38 Round 1 Heat 5,"1.500m masculino - T38, 1a fase, série 5","1500m masc - T38, 1a ronda - serie 5",Men's 1500m - T38 Round 1 Heat 5,"1.500m rasos masculino - T38, primeira fase - série 5","1500m masculino - T38, 1a ronda - serie 5",EventUnit,15,ATH,N,Y,Round 1 Heat 5,Primeira fase - série 5,1a ronda - serie 5
AT,M,938,9,06,Y,0,Men's 1500m - T38 Round 1 Heat 6,"1.500m masculino - T38, 1a fase, série 6","1500m masc - T38, 1a ronda - serie 6",Men's 1500m - T38 Round 1 Heat 6,"1.500m rasos masculino - T38, primeira fase - série 6","1500m masculino - T38, 1a ronda - serie 6",EventUnit,15,ATH,N,Y,Round 1 Heat 6,Primeira fase - série 6,1a ronda - serie 6
AT,M,938,9,07,Y,0,Men's 1500m - T38 Round 1 Heat 7,"1.500m masculino - T38, 1a fase, série 7","1500m masc - T38, 1a ronda - serie 7",Men's 1500m - T38 Round 1 Heat 7,"1.500m rasos masculino - T38, primeira fase - série 7","1500m masculino - T38, 1a ronda - serie 7",EventUnit,15,ATH,N,Y,Round 1 Heat 7,Primeira fase - série 7,1a ronda - serie 7
AT,M,938,9,08,Y,0,Men's 1500m - T38 Round 1 Heat 8,"1.500m masculino - T38, 1a fase, série 8","1500m masc - T38, 1a ronda - serie 8",Men's 1500m - T38 Round 1 Heat 8,"1.500m rasos masculino - T38, primeira fase - série 8","1500m masculino - T38, 1a ronda - serie 8",EventUnit,15,ATH,N,Y,Round 1 Heat 8,Primeira fase - série 8,1a ronda - serie 8
AT,M,938,M,00,Y,0,Men's 1500m - T38 VC,"1.500m masculino - T38, cer. premiação","1500m masculino - T38, cer. medallas",Men's 1500m - T38 Victory Ceremony,"1.500m rasos masculino - T38, cerimônia de premiação","1500m masculino - T38, ceremonia de entrega de medallas",Medals,17,NONE,N,Y,Victory Ceremony,Cerimônia de premiação,Ceremonia de entrega de medallas
AT,M,938,N,00,Y,0,Men's 1500m - T38 Draw,"1.500m masculino - T38, sorteio","1500m masculino - T38, sorteo",Men's 1500m - T38 Draw,"1.500m rasos masculino - T38, sorteio","1500m masculino - T38, sorteo",Draw,18,NONE,N,Y,Draw,Sorteio,Sorteo
AT,M,938,N,01,Y,0,Men's 1500m - T38 Draw,"1.500m masculino - T38, sorteio","1500m masculino - T38, sorteo",Men's 1500m - T38 Draw,"1.500m rasos masculino - T38, sorteio","1500m masculino - T38, sorteo",Draw,18,NONE,N,Y,Draw,Sorteio,Sorteo
AT,M,946,0,00,N,0,Men's 1500m - T45/46,1.500m rasos masculino - T45/46,1500m masculino - T45/46,Men's 1500m - T45/46,1.500m rasos masculino - T45/46,1500m masculino - T45/46,Event,13,NONE,N,N,"","",
AT,M,946,1,00,N,0,Men's 1500m - T45/46 Final,"1.500m masculino - T45/46, final","1500m masculino - T45/46, final",Men's 1500m - T45/46 Final,"1.500m rasos masculino - T45/46, final","1500m masculino - T45/46, final",Phase,14,NONE,N,N,Final,Final,Final
AT,M,946,1,01,Y,1,Men's 1500m - T45/46 Final,"1.500m masculino - T45/46, final","1500m masculino - T45/46, final",Men's 1500m - T45/46 Final,"1.500m rasos masculino - T45/46, final","1500m masculino - T45/46, final",EventUnit,15,ATH,Y,Y,Final,Final,Final
AT,M,946,2,00,Y,0,Men's 1500m - T45/46 Semifinals,"1.500m masculino - T45/46, semifinais","1500m masculino - T45/46, semifinales",Men's 1500m - T45/46 Semifinals,"1.500m rasos masculino - T45/46, semifinais","1500m masculino - T45/46, semifinales",Phase,14,NONE,Y,N,Semifinals,Semifinais,Semifinales
AT,M,946,2,01,Y,0,Men's 1500m - T45/46 Semifinal 1,"1.500m masculino - T45/46, semifinal 1","1500m masculino - T45/46, semifinal 1",Men's 1500m - T45/46 Semifinal 1,"1.500m rasos masculino - T45/46, semifinal 1","1500m masculino - T45/46, semifinal 1",EventUnit,15,ATH,N,Y,Semifinal 1,Semifinal 1,Semifinal 1
AT,M,946,2,02,Y,0,Men's 1500m - T45/46 Semifinal 2,"1.500m masculino - T45/46, semifinal 2","1500m masculino - T45/46, semifinal 2",Men's 1500m - T45/46 Semifinal 2,"1.500m rasos masculino - T45/46, semifinal 2","1500m masculino - T45/46, semifinal 2",EventUnit,15,ATH,N,Y,Semifinal 2,Semifinal 2,Semifinal 2
AT,M,946,2,03,Y,0,Men's 1500m - T45/46 Semifinal 3,"1.500m masculino - T45/46, semifinal 3","1500m masculino - T45/46, semifinal 3",Men's 1500m - T45/46 Semifinal 3,"1.500m rasos masculino - T45/46, semifinal 3","1500m masculino - T45/46, semifinal 3",EventUnit,15,ATH,N,Y,Semifinal 3,Semifinal 3,Semifinal 3
AT,M,946,9,00,Y,0,Men's 1500m - T45/46 Round 1,"1.500m masculino - T45/46, primeira fase","1500m masculino - T45/46, 1a ronda",Men's 1500m - T45/46 Round 1,"1.500m rasos masculino - T45/46, primeira fase","1500m masculino - T45/46, 1a ronda",Phase,14,NONE,Y,N,Round 1,Primeira fase,1a ronda
AT,M,946,9,01,Y,0,Men's 1500m - T45/46 Round 1 Heat 1,"1.500m masc - T45/46, 1a fase, série 1","1500m masc - T45/46, 1a ronda - serie 1",Men's 1500m - T45/46 Round 1 Heat 1,"1.500m rasos masculino - T45/46, primeira fase - série 1","1500m masculino - T45/46, 1a ronda - serie 1",EventUnit,15,ATH,N,Y,Round 1 Heat 1,Primeira fase - série 1,1a ronda - serie 1
AT,M,946,9,02,Y,0,Men's 1500m - T45/46 Round 1 Heat 2,"1.500m masc - T45/46, 1a fase, série 2","1500m masc - T45/46, 1a ronda - serie 2",Men's 1500m - T45/46 Round 1 Heat 2,"1.500m rasos masculino - T45/46, primeira fase - série 2","1500m masculino - T45/46, 1a ronda - serie 2",EventUnit,15,ATH,N,Y,Round 1 Heat 2,Primeira fase - série 2,1a ronda - serie 2
AT,M,946,9,03,Y,0,Men's 1500m - T45/46 Round 1 Heat 3,"1.500m masc - T45/46, 1a fase, série 3","1500m masc - T45/46, 1a ronda - serie 3",Men's 1500m - T45/46 Round 1 Heat 3,"1.500m rasos masculino - T45/46, primeira fase - série 3","1500m masculino - T45/46, 1a ronda - serie 3",EventUnit,15,ATH,N,Y,Round 1 Heat 3,Primeira fase - série 3,1a ronda - serie 3
AT,M,946,9,04,Y,0,Men's 1500m - T45/46 Round 1 Heat 4,"1.500m masc - T45/46, 1a fase, série 4","1500m masc - T45/46, 1a ronda - serie 4",Men's 1500m - T45/46 Round 1 Heat 4,"1.500m rasos masculino - T45/46, primeira fase - série 4","1500m masculino - T45/46, 1a ronda - serie 4",EventUnit,15,ATH,N,Y,Round 1 Heat 4,Primeira fase - série 4,1a ronda - serie 4
AT,M,946,9,05,Y,0,Men's 1500m - T45/46 Round 1 Heat 5,"1.500m masc - T45/46, 1a fase, série 5","1500m masc - T45/46, 1a ronda - serie 5",Men's 1500m - T45/46 Round 1 Heat 5,"1.500m rasos masculino - T45/46, primeira fase - série 5","1500m masculino - T45/46, 1a ronda - serie 5",EventUnit,15,ATH,N,Y,Round 1 Heat 5,Primeira fase - série 5,1a ronda - serie 5
AT,M,946,9,06,Y,0,Men's 1500m - T45/46 Round 1 Heat 6,"1.500m masc - T45/46, 1a fase, série 6","1500m masc - T45/46, 1a ronda - serie 6",Men's 1500m - T45/46 Round 1 Heat 6,"1.500m rasos masculino - T45/46, primeira fase - série 6","1500m masculino - T45/46, 1a ronda - serie 6",EventUnit,15,ATH,N,Y,Round 1 Heat 6,Primeira fase - série 6,1a ronda - serie 6
AT,M,946,9,07,Y,0,Men's 1500m - T45/46 Round 1 Heat 7,"1.500m masc - T45/46, 1a fase, série 7","1500m masc - T45/46, 1a ronda - serie 7",Men's 1500m - T45/46 Round 1 Heat 7,"1.500m rasos masculino - T45/46, primeira fase - série 7","1500m masculino - T45/46, 1a ronda - serie 7",EventUnit,15,ATH,N,Y,Round 1 Heat 7,Primeira fase - série 7,1a ronda - serie 7
AT,M,946,9,08,Y,0,Men's 1500m - T45/46 Round 1 Heat 8,"1.500m masc - T45/46, 1a fase, série 8","1500m masc - T45/46, 1a ronda - serie 8",Men's 1500m - T45/46 Round 1 Heat 8,"1.500m rasos masculino - T45/46, primeira fase - série 8","1500m masculino - T45/46, 1a ronda - serie 8",EventUnit,15,ATH,N,Y,Round 1 Heat 8,Primeira fase - série 8,1a ronda - serie 8
AT,M,946,M,00,Y,0,Men's 1500m - T45/46 VC,"1.500m masculino-T45/46, cer. premiação","1500m masculino - T45/46, cer. medallas",Men's 1500m - T45/46 Victory Ceremony,"1.500m rasos masculino - T45/46, cerimônia de premiação","1500m masculino - T45/46, ceremonia de entrega de medallas",Medals,17,NONE,N,Y,Victory Ceremony,Cerimônia de premiação,Ceremonia de entrega de medallas
AT,M,946,N,00,Y,0,Men's 1500m - T45/46 Draw,"1.500m masculino - T45/46, sorteio","1500m masculino - T45/46, sorteo",Men's 1500m - T45/46 Draw,"1.500m rasos masculino - T45/46, sorteio","1500m masculino - T45/46, sorteo",Draw,18,NONE,N,Y,Draw,Sorteio,Sorteo
AT,M,946,N,01,Y,0,Men's 1500m - T45/46 Draw,"1.500m masculino - T45/46, sorteio","1500m masculino - T45/46, sorteo",Men's 1500m - T45/46 Draw,"1.500m rasos masculino - T45/46, sorteio","1500m masculino - T45/46, sorteo",Draw,18,NONE,N,Y,Draw,Sorteio,Sorteo
AT,M,952,0,00,N,0,Men's 1500m - T51/52,1.500m rasos masculino - T51/52,1500m masculino - T51/52,Men's 1500m - T51/52,1.500m rasos masculino - T51/52,1500m masculino - T51/52,Event,13,NONE,N,N,"","",
AT,M,952,1,00,N,0,Men's 1500m - T51/52 Final,"1.500m masculino - T51/52, final","1500m masculino - T51/52, final",Men's 1500m - T51/52 Final,"1.500m rasos masculino - T51/52, final","1500m masculino - T51/52, final",Phase,14,NONE,N,N,Final,Final,Final
AT,M,952,1,01,Y,1,Men's 1500m - T51/52 Final,"1.500m masculino - T51/52, final","1500m masculino - T51/52, final",Men's 1500m - T51/52 Final,"1.500m rasos masculino - T51/52, final","1500m masculino - T51/52, final",EventUnit,15,ATH,Y,Y,Final,Final,Final
AT,M,952,2,00,Y,0,Men's 1500m - T51/52 Semifinals,"1.500m masculino - T51/52, semifinais","1500m masculino - T51/52, semifinales",Men's 1500m - T51/52 Semifinals,"1.500m rasos masculino - T51/52, semifinais","1500m masculino - T51/52, semifinales",Phase,14,NONE,Y,N,Semifinals,Semifinais,Semifinales
AT,M,952,2,01,Y,0,Men's 1500m - T51/52 Semifinal 1,"1.500m masculino - T51/52, semifinal 1","1500m masculino - T51/52, semifinal 1",Men's 1500m - T51/52 Semifinal 1,"1.500m rasos masculino - T51/52, semifinal 1","1500m masculino - T51/52, semifinal 1",EventUnit,15,ATH,N,Y,Semifinal 1,Semifinal 1,Semifinal 1
AT,M,952,2,02,Y,0,Men's 1500m - T51/52 Semifinal 2,"1.500m masculino - T51/52, semifinal 2","1500m masculino - T51/52, semifinal 2",Men's 1500m - T51/52 Semifinal 2,"1.500m rasos masculino - T51/52, semifinal 2","1500m masculino - T51/52, semifinal 2",EventUnit,15,ATH,N,Y,Semifinal 2,Semifinal 2,Semifinal 2
AT,M,952,2,03,Y,0,Men's 1500m - T51/52 Semifinal 3,"1.500m masculino - T51/52, semifinal 3","1500m masculino - T51/52, semifinal 3",Men's 1500m - T51/52 Semifinal 3,"1.500m rasos masculino - T51/52, semifinal 3","1500m masculino - T51/52, semifinal 3",EventUnit,15,ATH,N,Y,Semifinal 3,Semifinal 3,Semifinal 3
AT,M,952,9,00,Y,0,Men's 1500m - T51/52 Round 1,"1.500m masculino - T51/52, primeira fase","1500m masculino - T51/52, 1a ronda",Men's 1500m - T51/52 Round 1,"1.500m rasos masculino - T51/52, primeira fase","1500m masculino - T51/52, 1a ronda",Phase,14,NONE,Y,N,Round 1,Primeira fase,1a ronda
AT,M,952,9,01,Y,0,Men's 1500m - T51/52 Round 1 Heat 1,"1.500m masc - T51/52, 1a fase, série 1","1500m masc - T51/52, 1a ronda - serie 1",Men's 1500m - T51/52 Round 1 Heat 1,"1.500m rasos masculino - T51/52, primeira fase - série 1","1500m masculino - T51/52, 1a ronda - serie 1",EventUnit,15,ATH,N,Y,Round 1 Heat 1,Primeira fase - série 1,1a ronda - serie 1
AT,M,952,9,02,Y,0,Men's 1500m - T51/52 Round 1 Heat 2,"1.500m masc - T51/52, 1a fase, série 2","1500m masc - T51/52, 1a ronda - serie 2",Men's 1500m - T51/52 Round 1 Heat 2,"1.500m rasos masculino - T51/52, primeira fase - série 2","1500m masculino - T51/52, 1a ronda - serie 2",EventUnit,15,ATH,N,Y,Round 1 Heat 2,Primeira fase - série 2,1a ronda - serie 2
AT,M,952,9,03,Y,0,Men's 1500m - T51/52 Round 1 Heat 3,"1.500m masc - T51/52, 1a fase, série 3","1500m masc - T51/52, 1a ronda - serie 3",Men's 1500m - T51/52 Round 1 Heat 3,"1.500m rasos masculino - T51/52, primeira fase - série 3","1500m masculino - T51/52, 1a ronda - serie 3",EventUnit,15,ATH,N,Y,Round 1 Heat 3,Primeira fase - série 3,1a ronda - serie 3
AT,M,952,9,04,Y,0,Men's 1500m - T51/52 Round 1 Heat 4,"1.500m masc - T51/52, 1a fase, série 4","1500m masc - T51/52, 1a ronda - serie 4",Men's 1500m - T51/52 Round 1 Heat 4,"1.500m rasos masculino - T51/52, primeira fase - série 4","1500m masculino - T51/52, 1a ronda - serie 4",EventUnit,15,ATH,N,Y,Round 1 Heat 4,Primeira fase - série 4,1a ronda - serie 4
AT,M,952,9,05,Y,0,Men's 1500m - T51/52 Round 1 Heat 5,"1.500m masc - T51/52, 1a fase, série 5","1500m masc - T51/52, 1a ronda - serie 5",Men's 1500m - T51/52 Round 1 Heat 5,"1.500m rasos masculino - T51/52, primeira fase - série 5","1500m masculino - T51/52, 1a ronda - serie 5",EventUnit,15,ATH,N,Y,Round 1 Heat 5,Primeira fase - série 5,1a ronda - serie 5
AT,M,952,9,06,Y,0,Men's 1500m - T51/52 Round 1 Heat 6,"1.500m masc - T51/52, 1a fase, série 6","1500m masc - T51/52, 1a ronda - serie 6",Men's 1500m - T51/52 Round 1 Heat 6,"1.500m rasos masculino - T51/52, primeira fase - série 6","1500m masculino - T51/52, 1a ronda - serie 6",EventUnit,15,ATH,N,Y,Round 1 Heat 6,Primeira fase - série 6,1a ronda - serie 6
AT,M,952,9,07,Y,0,Men's 1500m - T51/52 Round 1 Heat 7,"1.500m masc - T51/52, 1a fase, série 7","1500m masc - T51/52, 1a ronda - serie 7",Men's 1500m - T51/52 Round 1 Heat 7,"1.500m rasos masculino - T51/52, primeira fase - série 7","1500m masculino - T51/52, 1a ronda - serie 7",EventUnit,15,ATH,N,Y,Round 1 Heat 7,Primeira fase - série 7,1a ronda - serie 7
AT,M,952,9,08,Y,0,Men's 1500m - T51/52 Round 1 Heat 8,"1.500m masc - T51/52, 1a fase, série 8","1500m masc - T51/52, 1a ronda - serie 8",Men's 1500m - T51/52 Round 1 Heat 8,"1.500m rasos masculino - T51/52, primeira fase - série 8","1500m masculino - T51/52, 1a ronda - serie 8",EventUnit,15,ATH,N,Y,Round 1 Heat 8,Primeira fase - série 8,1a ronda - serie 8
AT,M,952,M,00,Y,0,Men's 1500m - T51/52 VC,"1.500m masculino-T51/52, cer. premiação","1500m masculino - T51/52, cer. medallas",Men's 1500m - T51/52 Victory Ceremony,"1.500m rasos masculino - T51/52, cerimônia de premiação","1500m masculino - T51/52, ceremonia de entrega de medallas",Medals,17,NONE,N,Y,Victory Ceremony,Cerimônia de premiação,Ceremonia de entrega de medallas
AT,M,952,N,00,Y,0,Men's 1500m - T51/52 Draw,"1.500m masculino - T51/52, sorteio","1500m masculino - T51/52, sorteo",Men's 1500m - T51/52 Draw,"1.500m rasos masculino - T51/52, sorteio","1500m masculino - T51/52, sorteo",Draw,18,NONE,N,Y,Draw,Sorteio,Sorteo
AT,M,952,N,01,Y,0,Men's 1500m - T51/52 Draw,"1.500m masculino - T51/52, sorteio","1500m masculino - T51/52, sorteo",Men's 1500m - T51/52 Draw,"1.500m rasos masculino - T51/52, sorteio","1500m masculino - T51/52, sorteo",Draw,18,NONE,N,Y,Draw,Sorteio,Sorteo
AT,M,954,0,00,N,0,Men's 1500m - T53/54,1.500m rasos masculino - T53/54,1500m masculino - T53/54,Men's 1500m - T53/54,1.500m rasos masculino - T53/54,1500m masculino - T53/54,Event,13,NONE,N,N,"","",
AT,M,954,1,00,N,0,Men's 1500m - T53/54 Final,"1.500m masculino - T53/54, final","1500m masculino - T53/54, final",Men's 1500m - T53/54 Final,"1.500m rasos masculino - T53/54, final","1500m masculino - T53/54, final",Phase,14,NONE,N,N,Final,Final,Final
AT,M,954,1,01,Y,1,Men's 1500m - T53/54 Final,"1.500m masculino - T53/54, final","1500m masculino - T53/54, final",Men's 1500m - T53/54 Final,"1.500m rasos masculino - T53/54, final","1500m masculino - T53/54, final",EventUnit,15,ATH,Y,Y,Final,Final,Final
AT,M,954,2,00,Y,0,Men's 1500m - T53/54 Semifinals,"1.500m masculino - T53/54, semifinais","1500m masculino - T53/54, semifinales",Men's 1500m - T53/54 Semifinals,"1.500m rasos masculino - T53/54, semifinais","1500m masculino - T53/54, semifinales",Phase,14,NONE,Y,N,Semifinals,Semifinais,Semifinales
