Discipline,Gender,Event,Phase,Event Unit,Schedule Flag,Medal Flag,Event Unit Type,ENG Results Long Name (80),ENG Results Short Name (40),ENG Print Name (40),ENG TV Name,AZE Results Long Name (80),AZE Results Short Name (40),AZE Print Name (40)
FE,W,003,E,18,Y,0,HATH,Women's Sabre Individual Pool Round Group E Bout 18,Women's Sabre Ind Pool Round Gr E Bout 18,Pool Round Group E Bout 18,,,,
FE,W,003,E,19,Y,0,HATH,Women's Sabre Individual Pool Round Group E Bout 19,Women's Sabre Ind Pool Round Gr E Bout 19,Pool Round Group E Bout 19,,,,
FE,W,003,E,20,Y,0,HATH,Women's Sabre Individual Pool Round Group E Bout 20,Women's Sabre Ind Pool Round Gr E Bout 20,Pool Round Group E Bout 20,,,,
FE,W,003,E,21,Y,0,HATH,Women's Sabre Individual Pool Round Group E Bout 21,Women's Sabre Ind Pool Round Gr E Bout 21,Pool Round Group E Bout 21,,,,
FE,W,003,F,01,Y,0,HATH,Women's Sabre Individual Pool Round Group F Bout 1,Women's Sabre Ind Pool Round Gr F Bout 1,Pool Round Group F Bout 1,,,,
FE,W,003,F,02,Y,0,HATH,Women's Sabre Individual Pool Round Group F Bout 2,Women's Sabre Ind Pool Round Gr F Bout 2,Pool Round Group F Bout 2,,,,
FE,W,003,F,03,Y,0,HATH,Women's Sabre Individual Pool Round Group F Bout 3,Women's Sabre Ind Pool Round Gr F Bout 3,Pool Round Group F Bout 3,,,,
FE,W,003,F,04,Y,0,HATH,Women's Sabre Individual Pool Round Group F Bout 4,Women's Sabre Ind Pool Round Gr F Bout 4,Pool Round Group F Bout 4,,,,
FE,W,003,F,05,Y,0,HATH,Women's Sabre Individual Pool Round Group F Bout 5,Women's Sabre Ind Pool Round Gr F Bout 5,Pool Round Group F Bout 5,,,,
FE,W,003,F,06,Y,0,HATH,Women's Sabre Individual Pool Round Group F Bout 6,Women's Sabre Ind Pool Round Gr F Bout 6,Pool Round Group F Bout 6,,,,
FE,W,003,F,07,Y,0,HATH,Women's Sabre Individual Pool Round Group F Bout 7,Women's Sabre Ind Pool Round Gr F Bout 7,Pool Round Group F Bout 7,,,,
FE,W,003,F,08,Y,0,HATH,Women's Sabre Individual Pool Round Group F Bout 8,Women's Sabre Ind Pool Round Gr F Bout 8,Pool Round Group F Bout 8,,,,
FE,W,003,F,09,Y,0,HATH,Women's Sabre Individual Pool Round Group F Bout 9,Women's Sabre Ind Pool Round Gr F Bout 9,Pool Round Group F Bout 9,,,,
FE,W,003,F,10,Y,0,HATH,Women's Sabre Individual Pool Round Group F Bout 10,Women's Sabre Ind Pool Round GrF Bout 10,Pool Round Group F Bout 10,,,,
FE,W,003,F,11,Y,0,HATH,Women's Sabre Individual Pool Round Group F Bout 11,Women's Sabre Ind Pool Round GrF Bout 11,Pool Round Group F Bout 11,,,,
FE,W,003,F,12,Y,0,HATH,Women's Sabre Individual Pool Round Group F Bout 12,Women's Sabre Ind Pool Round GrF Bout 12,Pool Round Group F Bout 12,,,,
FE,W,003,F,13,Y,0,HATH,Women's Sabre Individual Pool Round Group F Bout 13,Women's Sabre Ind Pool Round GrF Bout 13,Pool Round Group F Bout 13,,,,
FE,W,003,F,14,Y,0,HATH,Women's Sabre Individual Pool Round Group F Bout 14,Women's Sabre Ind Pool Round GrF Bout 14,Pool Round Group F Bout 14,,,,
FE,W,003,F,15,Y,0,HATH,Women's Sabre Individual Pool Round Group F Bout 15,Women's Sabre Ind Pool Round GrF Bout 15,Pool Round Group F Bout 15,,,,
FE,W,003,F,16,Y,0,HATH,Women's Sabre Individual Pool Round Group F Bout 16,Women's Sabre Ind Pool Round Gr F Bout 16,Pool Round Group F Bout 16,,,,
FE,W,003,F,17,Y,0,HATH,Women's Sabre Individual Pool Round Group F Bout 17,Women's Sabre Ind Pool Round Gr F Bout 17,Pool Round Group F Bout 17,,,,
FE,W,003,F,18,Y,0,HATH,Women's Sabre Individual Pool Round Group F Bout 18,Women's Sabre Ind Pool Round Gr F Bout 18,Pool Round Group F Bout 18,,,,
FE,W,003,F,19,Y,0,HATH,Women's Sabre Individual Pool Round Group F Bout 19,Women's Sabre Ind Pool Round Gr F Bout 19,Pool Round Group F Bout 19,,,,
FE,W,003,F,20,Y,0,HATH,Women's Sabre Individual Pool Round Group F Bout 20,Women's Sabre Ind Pool Round Gr F Bout 20,Pool Round Group F Bout 20,,,,
FE,W,003,F,21,Y,0,HATH,Women's Sabre Individual Pool Round Group F Bout 21,Women's Sabre Ind Pool Round Gr F Bout 21,Pool Round Group F Bout 21,,,,
FE,W,003,M,00,Y,0,NONE,Women's Sabre Individual Medal Ceremony,Women's Sabre Individual Medal Cere...,,,,,
FE,W,401,0,00,N,0,NONE,Women's Foil Team,Women's Foil Team,,,,,
FE,W,401,1,00,N,0,NONE,Women's Foil Team Finals,Women's Foil Team Finals,Finals,,,,
FE,W,401,1,01,Y,1,HTEAM,Women's Foil Team Gold Medal Bout,Women's Foil Team Gold Medal Bout,Gold Medal Match,,,,
FE,W,401,1,02,Y,2,HTEAM,Women's Foil Team Bronze Medal Bout,Women's Foil Team Bronze Medal Bout,Bronze Medal Match,,,,
FE,W,401,1,03,Y,0,HTEAM,Women's Foil Team Placement 5-6,Women's Foil Team Placement 5-6,Placement 5-6,,,,
FE,W,401,1,04,Y,0,HTEAM,Women's Foil Team Placement 7-8,Women's Foil Team Placement 7-8,Placement 7-8,,,,
FE,W,401,2,00,N,0,NONE,Women's Foil Team Semifinals,Women's Foil Team Semifinals,Semifinals ,,,,
FE,W,401,2,01,Y,0,HTEAM,Women's Foil Team Semifinal 1,Women's Foil Team Semifinal 1,Semifinal 1,,,,
FE,W,401,2,02,Y,0,HTEAM,Women's Foil Team Semifinal 2,Women's Foil Team Semifinal 2,Semifinal 2,,,,
FE,W,401,2,03,Y,0,HTEAM,Women's Foil Team Classification 5-8,Women's Foil Team Classification 5-8,Classification 5-8,,,,
FE,W,401,2,04,Y,0,HTEAM,Women's Foil Team Classification 5-8,Women's Foil Team Classification 5-8,Classification 5-8,,,,
FE,W,401,3,00,N,0,NONE,Women's Foil Team Quarterfinals,Women's Foil Team Quarterfinals,Quarterfinals,,,,
FE,W,401,3,01,Y,0,HTEAM,Women's Foil Team Quarterfinal 1,Women's Foil Team Quarterfinal 1,Quarterfinal 1,,,,
FE,W,401,3,02,Y,0,HTEAM,Women's Foil Team Quarterfinal 2,Women's Foil Team Quarterfinal 2,Quarterfinal 2,,,,
FE,W,401,3,03,Y,0,HTEAM,Women's Foil Team Quarterfinal 3,Women's Foil Team Quarterfinal 3,Quarterfinal 3,,,,
FE,W,401,3,04,Y,0,HTEAM,Women's Foil Team Quarterfinal 4,Women's Foil Team Quarterfinal 4,Quarterfinal 4,,,,
FE,W,401,M,00,Y,0,NONE,Women's Foil Team Medal Ceremony,Women's Foil Team Medal Ceremony,,,,,
FE,W,402,0,00,N,0,NONE,Women's Epee Team,Women's Epee Team,,,,,
FE,W,402,1,00,N,0,HTEAM,Women's Epee Team Finals,Women's Epee Team Finals,Finals,,,,
FE,W,402,1,01,Y,1,HTEAM,Women's Epee Team Gold Medal Bout,Women's Epee Team Gold Medal Bout,Gold Medal Match,,,,
FE,W,402,1,02,Y,2,HTEAM,Women's Epee Team Bronze Medal Bout,Women's Epee Team Bronze Medal Bout,Bronze Medal Match,,,,
FE,W,402,1,03,Y,0,HTEAM,Women's Epee Team Placement 5-6,Women's Epee Team Placement 5-6,Placement 5-6,,,,
FE,W,402,1,04,Y,0,HTEAM,Women's Epee Team Placement 7-8,Women's Epee Team Placement 7-8,Placement 7-8,,,,
FE,W,402,2,00,N,0,HTEAM,Women's Epee Team Semifinals,Women's Epee Team Semifinals,Semifinals ,,,,
FE,W,402,2,01,Y,0,HTEAM,Women's Epee Team Semifinal 1,Women's Epee Team Semifinal 1,Semifinal 1,,,,
FE,W,402,2,02,Y,0,HTEAM,Women's Epee Team Semifinal 2,Women's Epee Team Semifinal 2,Semifinal 2,,,,
FE,W,402,2,03,Y,0,HTEAM,Women's Epee Team Classification 5-8,Women's Epee Team Classification 5-8,Classification 5-8,,,,
FE,W,402,2,04,Y,0,HTEAM,Women's Epee Team Classification 5-8,Women's Epee Team Classification 5-8,Classification 5-8,,,,
FE,W,402,3,00,N,0,HTEAM,Women's Epee Team Quarterfinals,Women's Epee Team Quarterfinals,Quarterfinals,,,,
FE,W,402,3,01,Y,0,HTEAM,Women's Epee Team Quarterfinal 1,Women's Epee Team Quarterfinal 1,Quarterfinal 1,,,,
FE,W,402,3,02,Y,0,HTEAM,Women's Epee Team Quarterfinal 2,Women's Epee Team Quarterfinal 2,Quarterfinal 2,,,,
FE,W,402,3,03,Y,0,HTEAM,Women's Epee Team Quarterfinal 3,Women's Epee Team Quarterfinal 3,Quarterfinal 3,,,,
FE,W,402,3,04,Y,0,HTEAM,Women's Epee Team Quarterfinal 4,Women's Epee Team Quarterfinal 4,Quarterfinal 4,,,,
FE,W,402,M,00,Y,0,NONE,Women's Epee Team Medal Ceremony,Women's Epee Team Medal Ceremony,,,,,
FE,W,403,0,00,N,0,NONE,Women's Sabre Team,Women's Sabre Team,,,,,
FE,W,403,1,00,N,0,NONE,Women's Sabre Team Finals,Women's Sabre Team Finals,Finals,,,,
FE,W,403,1,01,Y,1,HTEAM,Women's Sabre Team Gold Medal Bout,Women's Sabre Team Gold Medal Bout,Gold Medal Match,,,,
FE,W,403,1,02,Y,2,HTEAM,Women's Sabre Team Bronze Medal Bout,Women's Sabre Team Bronze Medal Bout,Bronze Medal Match,,,,
FE,W,403,1,03,Y,0,HTEAM,Women's Sabre Team PlaceWoment 5-6,Women's Sabre Team PlaceWoment 5-6,Placement 5-6,,,,
FE,W,403,1,04,Y,0,HTEAM,Women's Sabre Team PlaceWoment 7-8,Women's Sabre Team PlaceWoment 7-8,Placement 7-8,,,,
FE,W,403,2,00,N,0,NONE,Women's Sabre Team Semifinals,Women's Sabre Team Semifinals,Semifinals ,,,,
FE,W,403,2,01,Y,0,HTEAM,Women's Sabre Team Semifinal 1,Women's Sabre Team Semifinal 1,Semifinal 1,,,,
FE,W,403,2,02,Y,0,HTEAM,Women's Sabre Team Semifinal 2,Women's Sabre Team Semifinal 2,Semifinal 2,,,,
FE,W,403,2,03,Y,0,HTEAM,Women's Sabre Team Classification 5-8,Women's Sabre Team Classification 5-8,Classification 5-8,,,,
FE,W,403,2,04,Y,0,HTEAM,Women's Sabre Team Classification 5-8,Women's Sabre Team Classification 5-8,Classification 5-8,,,,
FE,W,403,3,00,N,0,NONE,Women's Sabre Team Quarterfinals,Women's Sabre Team Quarterfinals,Quarterfinals,,,,
FE,W,403,3,01,Y,0,HTEAM,Women's Sabre Team Quarterfinal 1,Women's Sabre Team Quarterfinal 1,Quarterfinal 1,,,,
FE,W,403,3,02,Y,0,HTEAM,Women's Sabre Team Quarterfinal 2,Women's Sabre Team Quarterfinal 2,Quarterfinal 2,,,,
FE,W,403,3,03,Y,0,HTEAM,Women's Sabre Team Quarterfinal 3,Women's Sabre Team Quarterfinal 3,Quarterfinal 3,,,,
FE,W,403,3,04,Y,0,HTEAM,Women's Sabre Team Quarterfinal 4,Women's Sabre Team Quarterfinal 4,Quarterfinal 4,,,,
FE,W,403,M,00,Y,0,NONE,Women's Sabre Team Medal Ceremony,Women's Sabre Team Medal Ceremony,,,,,
GA,0,000,0,00,N,0,NONE,Gymnastics Artistic,Gymnastics Artistic,,,,,
GA,0,000,1,00,N,0,NONE,Apparatus Final,Apparatus Final,Apparatus Final,,,,
GA,0,000,1,01,N,0,NONE,Apparatus Final - Day 1,Apparatus Final - Day 1,Apparatus Final - Day 1,,,,
GA,0,000,1,02,N,0,NONE,Apparatus Final - Day 2,Apparatus Final - Day 2,Apparatus Final - Day 2,,,,
GA,0,000,1,03,N,0,NONE,Apparatus Final - Day 3,Apparatus Final - Day 3,Apparatus Final - Day 3,,,,
GA,0,000,Y,00,N,0,NONE,Gymnastics Artistic Daily Schedule,Gymnastics Artistic Daily Schedule,,,,,
GA,0,000,Y,01,N,0,NONE,Gymnastics Artistic Day 1,Gymnastics Artistic Day 1,,,,,
GA,0,000,Y,02,N,0,NONE,Gymnastics Artistic Day 2,Gymnastics Artistic Day 2,,,,,
GA,0,000,Y,03,N,0,NONE,Gymnastics Artistic Day 3,Gymnastics Artistic Day 3,,,,,
GA,0,000,Y,04,N,0,NONE,Gymnastics Artistic Day 4,Gymnastics Artistic Day 4,,,,,
GA,0,000,Y,05,N,0,NONE,Gymnastics Artistic Day 5,Gymnastics Artistic Day 5,,,,,
GA,0,000,Y,06,N,0,NONE,Gymnastics Artistic Day 6,Gymnastics Artistic Day 6,,,,,
GA,0,000,Y,07,N,0,NONE,Gymnastics Artistic Day 7,Gymnastics Artistic Day 7,,,,,
GA,0,000,Y,08,N,0,NONE,Gymnastics Artistic Day 8,Gymnastics Artistic Day 8,,,,,
GA,0,000,Y,09,N,0,NONE,Gymnastics Artistic Day 9,Gymnastics Artistic Day 9,,,,,
GA,0,000,Y,10,N,0,NONE,Gymnastics Artistic Day 10,Gymnastics Artistic Day 10,,,,,
GA,0,000,Y,11,N,0,NONE,Gymnastics Artistic Day 11,Gymnastics Artistic Day 11,,,,,
GA,0,000,Y,12,N,0,NONE,Gymnastics Artistic Day 12,Gymnastics Artistic Day 12,,,,,
GA,0,000,Y,13,N,0,NONE,Gymnastics Artistic Day 13,Gymnastics Artistic Day 13,,,,,
GA,0,000,Y,14,N,0,NONE,Gymnastics Artistic Day 14,Gymnastics Artistic Day 14,,,,,
GA,0,000,Y,15,N,0,NONE,Gymnastics Artistic Day 15,Gymnastics Artistic Day 15,,,,,
