Discipline,Gender,Event,phase,Eventunit,schedule,medalflag,ENG Description,POR Description,ENG longdescription,POR longdescription,Level,Order,Eventunittype,cisSchedule,infoSchedule,Competition Schedule Description,ENG unit Description,POR unit Description
AT,M,112,9,05,Y,0,Men's 100m - T12 Round 1 Heat 5,"100m rasos masc - T12, primeira, série 5",Men's 100m - T12 Round 1 Heat 5,"100m rasos masculino - T12, primeira fase - série 5",EventUnit,15,ATH,N,Y,Men's 100m - T12 Round 1 Heat 5,Round 1 Heat 5,Fase 1 Série 5
AT,M,112,9,06,Y,0,Men's 100m - T12 Round 1 Heat 6,"100m rasos masc - T12, primeira, série 6",Men's 100m - T12 Round 1 Heat 6,"100m rasos masculino - T12, primeira fase - série 6",EventUnit,15,ATH,N,Y,Men's 100m - T12 Round 1 Heat 6,Round 1 Heat 6,Fase 1 Série 6
AT,M,112,9,07,Y,0,Men's 100m - T12 Round 1 Heat 7,"100m rasos masc - T12, primeira, série 7",Men's 100m - T12 Round 1 Heat 7,"100m rasos masculino - T12, primeira fase - série 7",EventUnit,15,ATH,N,Y,Men's 100m - T12 Round 1 Heat 7,Round 1 Heat 7,Fase 1 Série 7
AT,M,112,9,08,Y,0,Men's 100m - T12 Round 1 Heat 8,"100m rasos masc - T12, primeira, série 8",Men's 100m - T12 Round 1 Heat 8,"100m rasos masculino - T12, primeira fase - série 8",EventUnit,15,ATH,N,Y,Men's 100m - T12 Round 1 Heat 8,Round 1 Heat 8,Fase 1 Série 8
AT,M,112,M,00,Y,0,Men's 100m - T12 VC,"100m rasos masc - T12, cer. de premiação",Men's 100m - T12 Victory Ceremony,"100m rasos masculino - T12, cerimônia de premiação",Medals,17,NONE,N,Y,Men's 100m - T12 Victory Ceremony,Victory Ceremony,Cerimônia de premiação
AT,M,112,N,00,Y,0,Men's 100m - T12 Draw,"100m rasos masc - T12, sorteio",Men's 100m - T12 Draw,"100m rasos masculino - T12, sorteio",Draw,18,NONE,N,Y,Men's 100m - T12 Draw,Draw,Sorteio
AT,M,112,N,01,Y,0,Men's 100m - T12 Draw,"100m rasos masc - T12, sorteio",Men's 100m - T12 Draw,"100m rasos masculino - T12, sorteio",Draw,18,NONE,N,Y,Men's 100m - T12 Draw,Draw,Sorteio
AT,M,113,0,00,N,0,Men's 100m - T13,100m rasos masc - T13,Men's 100m - T13,100m rasos masculino - T13,Event,13,NONE,N,N,Men's 100m - T13,"",""
AT,M,113,1,00,N,0,Men's 100m - T13 Final,"100m rasos masc - T13, final",Men's 100m - T13 Final,"100m rasos masculino - T13, final",Phase,14,NONE,N,N,Men's 100m - T13 Final,Final,Final
AT,M,113,1,01,Y,1,Men's 100m - T13 Final,"100m rasos masc - T13, final",Men's 100m - T13 Final,"100m rasos masculino - T13, final",EventUnit,15,ATH,Y,Y,Men's 100m - T13 Final,Final,Final
AT,M,113,2,00,Y,0,Men's 100m - T13 Semifinals,"100m rasos masc - T13, semifinais",Men's 100m - T13 Semifinals,"100m rasos masculino - T13, semifinais",Phase,14,NONE,Y,N,Men's 100m - T13 Semifinals,Semifinals,Semifinais
AT,M,113,2,01,Y,0,Men's 100m - T13 Semifinal 1,"100m rasos masc - T13, semifinal 1",Men's 100m - T13 Semifinal 1,"100m rasos masculino - T13, semifinais",EventUnit,15,ATH,N,Y,Men's 100m - T13 Semifinal 1,Semifinal 1,Semifinais
AT,M,113,2,02,Y,0,Men's 100m - T13 Semifinal 2,"100m rasos masc - T13, semifinal 2",Men's 100m - T13 Semifinal 2,"100m rasos masculino - T13, semifinal 2",EventUnit,15,ATH,N,Y,Men's 100m - T13 Semifinal 2,Semifinal 2,Semifinal 2
AT,M,113,2,03,Y,0,Men's 100m - T13 Semifinal 3,"100m rasos masc - T13, semifinal 3",Men's 100m - T13 Semifinal 3,"100m rasos masculino - T13, semifinal 3",EventUnit,15,ATH,N,Y,Men's 100m - T13 Semifinal 3,Semifinal 3,Semifinal 3
AT,M,113,9,00,Y,0,Men's 100m - T13 Round 1,"100m rasos masc - T13, primeira fase",Men's 100m - T13 Round 1,"100m rasos masculino - T13, primeira fase",Phase,14,NONE,Y,N,Men's 100m - T13 Round 1,Round 1,Fase 1
AT,M,113,9,01,Y,0,Men's 100m - T13 Round 1 Heat 1,"100m rasos masc - T13, primeira, série 1",Men's 100m - T13 Round 1 Heat 1,"100m rasos masculino - T13, primeira fase - série 1",EventUnit,15,ATH,N,Y,Men's 100m - T13 Round 1 Heat 1,Round 1 Heat 1,Fase 1 Série 1
AT,M,113,9,02,Y,0,Men's 100m - T13 Round 1 Heat 2,"100m rasos masc - T13, primeira, série 2",Men's 100m - T13 Round 1 Heat 2,"100m rasos masculino - T13, primeira fase - série 2",EventUnit,15,ATH,N,Y,Men's 100m - T13 Round 1 Heat 2,Round 1 Heat 2,Fase 1 Série 2
AT,M,113,9,03,Y,0,Men's 100m - T13 Round 1 Heat 3,"100m rasos masc - T13, primeira, série 3",Men's 100m - T13 Round 1 Heat 3,"100m rasos masculino - T13, primeira fase - série 3",EventUnit,15,ATH,N,Y,Men's 100m - T13 Round 1 Heat 3,Round 1 Heat 3,Fase 1 Série 3
AT,M,113,9,04,Y,0,Men's 100m - T13 Round 1 Heat 4,"100m rasos masc - T13, primeira, série 4",Men's 100m - T13 Round 1 Heat 4,"100m rasos masculino - T13, primeira fase - série 4",EventUnit,15,ATH,N,Y,Men's 100m - T13 Round 1 Heat 4,Round 1 Heat 4,Fase 1 Série 4
AT,M,113,9,05,Y,0,Men's 100m - T13 Round 1 Heat 5,"100m rasos masc - T13, primeira, série 5",Men's 100m - T13 Round 1 Heat 5,"100m rasos masculino - T13, primeira fase - série 5",EventUnit,15,ATH,N,Y,Men's 100m - T13 Round 1 Heat 5,Round 1 Heat 5,Fase 1 Série 5
AT,M,113,9,06,Y,0,Men's 100m - T13 Round 1 Heat 6,"100m rasos masc - T13, primeira, série 6",Men's 100m - T13 Round 1 Heat 6,"100m rasos masculino - T13, primeira fase - série 6",EventUnit,15,ATH,N,Y,Men's 100m - T13 Round 1 Heat 6,Round 1 Heat 6,Fase 1 Série 6
AT,M,113,9,07,Y,0,Men's 100m - T13 Round 1 Heat 7,"100m rasos masc - T13, primeira, série 7",Men's 100m - T13 Round 1 Heat 7,"100m rasos masculino - T13, primeira fase - série 7",EventUnit,15,ATH,N,Y,Men's 100m - T13 Round 1 Heat 7,Round 1 Heat 7,Fase 1 Série 7
AT,M,113,9,08,Y,0,Men's 100m - T13 Round 1 Heat 8,"100m rasos masc - T13, primeira, série 8",Men's 100m - T13 Round 1 Heat 8,"100m rasos masculino - T13, primeira fase - série 8",EventUnit,15,ATH,N,Y,Men's 100m - T13 Round 1 Heat 8,Round 1 Heat 8,Fase 1 Série 8
AT,M,113,M,00,Y,0,Men's 100m - T13 VC,"100m rasos masc - T13, cer. de premiação",Men's 100m - T13 Victory Ceremony,"100m rasos masculino - T13, cerimônia de premiação",Medals,17,NONE,N,Y,Men's 100m - T13 Victory Ceremony,Victory Ceremony,Cerimônia de premiação
AT,M,113,N,00,Y,0,Men's 100m - T13 Draw,"100m rasos masc - T13, sorteio",Men's 100m - T13 Draw,"100m rasos masculino - T13, sorteio",Draw,18,NONE,N,Y,Men's 100m - T13 Draw,Draw,Sorteio
AT,M,113,N,01,Y,0,Men's 100m - T13 Draw,"100m rasos masc - T13, sorteio",Men's 100m - T13 Draw,"100m rasos masculino - T13, sorteio",Draw,18,NONE,N,Y,Men's 100m - T13 Draw,Draw,Sorteio
AT,M,133,0,00,N,0,Men's 100m - T33,100m rasos masc - T33,Men's 100m - T33,100m rasos masculino - T33,Event,13,NONE,N,N,Men's 100m - T33,"",""
AT,M,133,1,00,N,0,Men's 100m - T33 Final,"100m rasos masc - T33, final",Men's 100m - T33 Final,"100m rasos masculino - T33, final",Phase,14,NONE,N,N,Men's 100m - T33 Final,Final,Final
AT,M,133,1,01,Y,1,Men's 100m - T33 Final,"100m rasos masc - T33, final",Men's 100m - T33 Final,"100m rasos masculino - T33, final",EventUnit,15,ATH,Y,Y,Men's 100m - T33 Final,Final,Final
AT,M,133,2,00,Y,0,Men's 100m - T33 Semifinals,"100m rasos masc - T33, semifinais",Men's 100m - T33 Semifinals,"100m rasos masculino - T33, semifinais",Phase,14,NONE,Y,N,Men's 100m - T33 Semifinals,Semifinals,Semifinais
AT,M,133,2,01,Y,0,Men's 100m - T33 Semifinal 1,"100m rasos masc - T33, semifinal 1",Men's 100m - T33 Semifinal 1,"100m rasos masculino - T33, semifinais",EventUnit,15,ATH,N,Y,Men's 100m - T33 Semifinal 1,Semifinal 1,Semifinais
AT,M,133,2,02,Y,0,Men's 100m - T33 Semifinal 2,"100m rasos masc - T33, semifinal 2",Men's 100m - T33 Semifinal 2,"100m rasos masculino - T33, semifinal 2",EventUnit,15,ATH,N,Y,Men's 100m - T33 Semifinal 2,Semifinal 2,Semifinal 2
AT,M,133,2,03,Y,0,Men's 100m - T33 Semifinal 3,"100m rasos masc - T33, semifinal 3",Men's 100m - T33 Semifinal 3,"100m rasos masculino - T33, semifinal 3",EventUnit,15,ATH,N,Y,Men's 100m - T33 Semifinal 3,Semifinal 3,Semifinal 3
AT,M,133,9,00,Y,0,Men's 100m - T33 Round 1,"100m rasos masc - T33, primeira fase",Men's 100m - T33 Round 1,"100m rasos masculino - T33, primeira fase",Phase,14,NONE,Y,N,Men's 100m - T33 Round 1,Round 1,Fase 1
AT,M,133,9,01,Y,0,Men's 100m - T33 Round 1 Heat 1,"100m rasos masc - T33, primeira, série 1",Men's 100m - T33 Round 1 Heat 1,"100m rasos masculino - T33, primeira fase - série 1",EventUnit,15,ATH,N,Y,Men's 100m - T33 Round 1 Heat 1,Round 1 Heat 1,Fase 1 Série 1
AT,M,133,9,02,Y,0,Men's 100m - T33 Round 1 Heat 2,"100m rasos masc - T33, primeira, série 2",Men's 100m - T33 Round 1 Heat 2,"100m rasos masculino - T33, primeira fase - série 2",EventUnit,15,ATH,N,Y,Men's 100m - T33 Round 1 Heat 2,Round 1 Heat 2,Fase 1 Série 2
AT,M,133,9,03,Y,0,Men's 100m - T33 Round 1 Heat 3,"100m rasos masc - T33, primeira, série 3",Men's 100m - T33 Round 1 Heat 3,"100m rasos masculino - T33, primeira fase - série 3",EventUnit,15,ATH,N,Y,Men's 100m - T33 Round 1 Heat 3,Round 1 Heat 3,Fase 1 Série 3
AT,M,133,9,04,Y,0,Men's 100m - T33 Round 1 Heat 4,"100m rasos masc - T33, primeira, série 4",Men's 100m - T33 Round 1 Heat 4,"100m rasos masculino - T33, primeira fase - série 4",EventUnit,15,ATH,N,Y,Men's 100m - T33 Round 1 Heat 4,Round 1 Heat 4,Fase 1 Série 4
AT,M,133,9,05,Y,0,Men's 100m - T33 Round 1 Heat 5,"100m rasos masc - T33, primeira, série 5",Men's 100m - T33 Round 1 Heat 5,"100m rasos masculino - T33, primeira fase - série 5",EventUnit,15,ATH,N,Y,Men's 100m - T33 Round 1 Heat 5,Round 1 Heat 5,Fase 1 Série 5
AT,M,133,9,06,Y,0,Men's 100m - T33 Round 1 Heat 6,"100m rasos masc - T33, primeira, série 6",Men's 100m - T33 Round 1 Heat 6,"100m rasos masculino - T33, primeira fase - série 6",EventUnit,15,ATH,N,Y,Men's 100m - T33 Round 1 Heat 6,Round 1 Heat 6,Fase 1 Série 6
AT,M,133,9,07,Y,0,Men's 100m - T33 Round 1 Heat 7,"100m rasos masc - T33, primeira, série 7",Men's 100m - T33 Round 1 Heat 7,"100m rasos masculino - T33, primeira fase - série 7",EventUnit,15,ATH,N,Y,Men's 100m - T33 Round 1 Heat 7,Round 1 Heat 7,Fase 1 Série 7
AT,M,133,9,08,Y,0,Men's 100m - T33 Round 1 Heat 8,"100m rasos masc - T33, primeira, série 8",Men's 100m - T33 Round 1 Heat 8,"100m rasos masculino - T33, primeira fase - série 8",EventUnit,15,ATH,N,Y,Men's 100m - T33 Round 1 Heat 8,Round 1 Heat 8,Fase 1 Série 8
AT,M,133,M,00,Y,0,Men's 100m - T33 VC,"100m rasos masc - T33, cer. de premiação",Men's 100m - T33 Victory Ceremony,"100m rasos masculino - T33, cerimônia de premiação",Medals,17,NONE,N,Y,Men's 100m - T33 Victory Ceremony,Victory Ceremony,Cerimônia de premiação
AT,M,133,N,00,Y,0,Men's 100m - T33 Draw,"100m rasos masc - T33, sorteio",Men's 100m - T33 Draw,"100m rasos masculino - T33, sorteio",Draw,18,NONE,N,Y,Men's 100m - T33 Draw,Draw,Sorteio
AT,M,133,N,01,Y,0,Men's 100m - T33 Draw,"100m rasos masc - T33, sorteio",Men's 100m - T33 Draw,"100m rasos masculino - T33, sorteio",Draw,18,NONE,N,Y,Men's 100m - T33 Draw,Draw,Sorteio
AT,M,134,0,00,N,0,Men's 100m - T34,100m rasos masc - T34,Men's 100m - T34,100m rasos masculino - T34,Event,13,NONE,N,N,Men's 100m - T34,"",""
AT,M,134,1,00,N,0,Men's 100m - T34 Final,"100m rasos masc - T34, final",Men's 100m - T34 Final,"100m rasos masculino - T34, final",Phase,14,NONE,N,N,Men's 100m - T34 Final,Final,Final
AT,M,134,1,01,Y,1,Men's 100m - T34 Final,"100m rasos masc - T34, final",Men's 100m - T34 Final,"100m rasos masculino - T34, final",EventUnit,15,ATH,Y,Y,Men's 100m - T34 Final,Final,Final
AT,M,134,2,00,Y,0,Men's 100m - T34 Semifinals,"100m rasos masc - T34, semifinais",Men's 100m - T34 Semifinals,"100m rasos masculino - T34, semifinais",Phase,14,NONE,Y,N,Men's 100m - T34 Semifinals,Semifinals,Semifinais
AT,M,134,2,01,Y,0,Men's 100m - T34 Semifinal 1,"100m rasos masc - T34, semifinal 1",Men's 100m - T34 Semifinal 1,"100m rasos masculino - T34, semifinais",EventUnit,15,ATH,N,Y,Men's 100m - T34 Semifinal 1,Semifinal 1,Semifinais
AT,M,134,2,02,Y,0,Men's 100m - T34 Semifinal 2,"100m rasos masc - T34, semifinal 2",Men's 100m - T34 Semifinal 2,"100m rasos masculino - T34, semifinal 2",EventUnit,15,ATH,N,Y,Men's 100m - T34 Semifinal 2,Semifinal 2,Semifinal 2
AT,M,134,2,03,Y,0,Men's 100m - T34 Semifinal 3,"100m rasos masc - T34, semifinal 3",Men's 100m - T34 Semifinal 3,"100m rasos masculino - T34, semifinal 3",EventUnit,15,ATH,N,Y,Men's 100m - T34 Semifinal 3,Semifinal 3,Semifinal 3
AT,M,134,9,00,Y,0,Men's 100m - T34 Round 1,"100m rasos masc - T34, primeira fase",Men's 100m - T34 Round 1,"100m rasos masculino - T34, primeira fase",Phase,14,NONE,Y,N,Men's 100m - T34 Round 1,Round 1,Fase 1
AT,M,134,9,01,Y,0,Men's 100m - T34 Round 1 Heat 1,"100m rasos masc - T34, primeira, série 1",Men's 100m - T34 Round 1 Heat 1,"100m rasos masculino - T34, primeira fase - série 1",EventUnit,15,ATH,N,Y,Men's 100m - T34 Round 1 Heat 1,Round 1 Heat 1,Fase 1 Série 1
AT,M,134,9,02,Y,0,Men's 100m - T34 Round 1 Heat 2,"100m rasos masc - T34, primeira, série 2",Men's 100m - T34 Round 1 Heat 2,"100m rasos masculino - T34, primeira fase - série 2",EventUnit,15,ATH,N,Y,Men's 100m - T34 Round 1 Heat 2,Round 1 Heat 2,Fase 1 Série 2
AT,M,134,9,03,Y,0,Men's 100m - T34 Round 1 Heat 3,"100m rasos masc - T34, primeira, série 3",Men's 100m - T34 Round 1 Heat 3,"100m rasos masculino - T34, primeira fase - série 3",EventUnit,15,ATH,N,Y,Men's 100m - T34 Round 1 Heat 3,Round 1 Heat 3,Fase 1 Série 3
AT,M,134,9,04,Y,0,Men's 100m - T34 Round 1 Heat 4,"100m rasos masc - T34, primeira, série 4",Men's 100m - T34 Round 1 Heat 4,"100m rasos masculino - T34, primeira fase - série 4",EventUnit,15,ATH,N,Y,Men's 100m - T34 Round 1 Heat 4,Round 1 Heat 4,Fase 1 Série 4
AT,M,134,9,05,Y,0,Men's 100m - T34 Round 1 Heat 5,"100m rasos masc - T34, primeira, série 5",Men's 100m - T34 Round 1 Heat 5,"100m rasos masculino - T34, primeira fase - série 5",EventUnit,15,ATH,N,Y,Men's 100m - T34 Round 1 Heat 5,Round 1 Heat 5,Fase 1 Série 5
AT,M,134,9,06,Y,0,Men's 100m - T34 Round 1 Heat 6,"100m rasos masc - T34, primeira, série 6",Men's 100m - T34 Round 1 Heat 6,"100m rasos masculino - T34, primeira fase - série 6",EventUnit,15,ATH,N,Y,Men's 100m - T34 Round 1 Heat 6,Round 1 Heat 6,Fase 1 Série 6
AT,M,134,9,07,Y,0,Men's 100m - T34 Round 1 Heat 7,"100m rasos masc - T34, primeira, série 7",Men's 100m - T34 Round 1 Heat 7,"100m rasos masculino - T34, primeira fase - série 7",EventUnit,15,ATH,N,Y,Men's 100m - T34 Round 1 Heat 7,Round 1 Heat 7,Fase 1 Série 7
AT,M,134,9,08,Y,0,Men's 100m - T34 Round 1 Heat 8,"100m rasos masc - T34, primeira, série 8",Men's 100m - T34 Round 1 Heat 8,"100m rasos masculino - T34, primeira fase - série 8",EventUnit,15,ATH,N,Y,Men's 100m - T34 Round 1 Heat 8,Round 1 Heat 8,Fase 1 Série 8
AT,M,134,M,00,Y,0,Men's 100m - T34 VC,"100m rasos masc - T34, cer. de premiação",Men's 100m - T34 Victory Ceremony,"100m rasos masculino - T34, cerimônia de premiação",Medals,17,NONE,N,Y,Men's 100m - T34 Victory Ceremony,Victory Ceremony,Cerimônia de premiação
AT,M,134,N,00,Y,0,Men's 100m - T34 Draw,"100m rasos masc - T34, sorteio",Men's 100m - T34 Draw,"100m rasos masculino - T34, sorteio",Draw,18,NONE,N,Y,Men's 100m - T34 Draw,Draw,Sorteio
AT,M,134,N,01,Y,0,Men's 100m - T34 Draw,"100m rasos masc - T34, sorteio",Men's 100m - T34 Draw,"100m rasos masculino - T34, sorteio",Draw,18,NONE,N,Y,Men's 100m - T34 Draw,Draw,Sorteio
AT,M,135,0,00,N,0,Men's 100m - T35,100m rasos masc - T35,Men's 100m - T35,100m rasos masculino - T35,Event,13,NONE,N,N,Men's 100m - T35,"",""
AT,M,135,1,00,N,0,Men's 100m - T35 Final,"100m rasos masc - T35, final",Men's 100m - T35 Final,"100m rasos masculino - T35, final",Phase,14,NONE,N,N,Men's 100m - T35 Final,Final,Final
AT,M,135,1,01,Y,1,Men's 100m - T35 Final,"100m rasos masc - T35, final",Men's 100m - T35 Final,"100m rasos masculino - T35, final",EventUnit,15,ATH,Y,Y,Men's 100m - T35 Final,Final,Final
AT,M,135,2,00,Y,0,Men's 100m - T35 Semifinals,"100m rasos masc - T35, semifinais",Men's 100m - T35 Semifinals,"100m rasos masculino - T35, semifinais",Phase,14,NONE,Y,N,Men's 100m - T35 Semifinals,Semifinals,Semifinais
AT,M,135,2,01,Y,0,Men's 100m - T35 Semifinal 1,"100m rasos masc - T35, semifinal 1",Men's 100m - T35 Semifinal 1,"100m rasos masculino - T35, semifinais",EventUnit,15,ATH,N,Y,Men's 100m - T35 Semifinal 1,Semifinal 1,Semifinais
AT,M,135,2,02,Y,0,Men's 100m - T35 Semifinal 2,"100m rasos masc - T35, semifinal 2",Men's 100m - T35 Semifinal 2,"100m rasos masculino - T35, semifinal 2",EventUnit,15,ATH,N,Y,Men's 100m - T35 Semifinal 2,Semifinal 2,Semifinal 2
AT,M,135,2,03,Y,0,Men's 100m - T35 Semifinal 3,"100m rasos masc - T35, semifinal 3",Men's 100m - T35 Semifinal 3,"100m rasos masculino - T35, semifinal 3",EventUnit,15,ATH,N,Y,Men's 100m - T35 Semifinal 3,Semifinal 3,Semifinal 3
AT,M,135,9,00,Y,0,Men's 100m - T35 Round 1,"100m rasos masc - T35, primeira fase",Men's 100m - T35 Round 1,"100m rasos masculino - T35, primeira fase",Phase,14,NONE,Y,N,Men's 100m - T35 Round 1,Round 1,Fase 1
AT,M,135,9,01,Y,0,Men's 100m - T35 Round 1 Heat 1,"100m rasos masc - T35, primeira, série 1",Men's 100m - T35 Round 1 Heat 1,"100m rasos masculino - T35, primeira fase - série 1",EventUnit,15,ATH,N,Y,Men's 100m - T35 Round 1 Heat 1,Round 1 Heat 1,Fase 1 Série 1
AT,M,135,9,02,Y,0,Men's 100m - T35 Round 1 Heat 2,"100m rasos masc - T35, primeira, série 2",Men's 100m - T35 Round 1 Heat 2,"100m rasos masculino - T35, primeira fase - série 2",EventUnit,15,ATH,N,Y,Men's 100m - T35 Round 1 Heat 2,Round 1 Heat 2,Fase 1 Série 2
AT,M,135,9,03,Y,0,Men's 100m - T35 Round 1 Heat 3,"100m rasos masc - T35, primeira, série 3",Men's 100m - T35 Round 1 Heat 3,"100m rasos masculino - T35, primeira fase - série 3",EventUnit,15,ATH,N,Y,Men's 100m - T35 Round 1 Heat 3,Round 1 Heat 3,Fase 1 Série 3
AT,M,135,9,04,Y,0,Men's 100m - T35 Round 1 Heat 4,"100m rasos masc - T35, primeira, série 4",Men's 100m - T35 Round 1 Heat 4,"100m rasos masculino - T35, primeira fase - série 4",EventUnit,15,ATH,N,Y,Men's 100m - T35 Round 1 Heat 4,Round 1 Heat 4,Fase 1 Série 4
AT,M,135,9,05,Y,0,Men's 100m - T35 Round 1 Heat 5,"100m rasos masc - T35, primeira, série 5",Men's 100m - T35 Round 1 Heat 5,"100m rasos masculino - T35, primeira fase - série 5",EventUnit,15,ATH,N,Y,Men's 100m - T35 Round 1 Heat 5,Round 1 Heat 5,Fase 1 Série 5
AT,M,135,9,06,Y,0,Men's 100m - T35 Round 1 Heat 6,"100m rasos masc - T35, primeira, série 6",Men's 100m - T35 Round 1 Heat 6,"100m rasos masculino - T35, primeira fase - série 6",EventUnit,15,ATH,N,Y,Men's 100m - T35 Round 1 Heat 6,Round 1 Heat 6,Fase 1 Série 6
AT,M,135,9,07,Y,0,Men's 100m - T35 Round 1 Heat 7,"100m rasos masc - T35, primeira, série 7",Men's 100m - T35 Round 1 Heat 7,"100m rasos masculino - T35, primeira fase - série 7",EventUnit,15,ATH,N,Y,Men's 100m - T35 Round 1 Heat 7,Round 1 Heat 7,Fase 1 Série 7
AT,M,135,9,08,Y,0,Men's 100m - T35 Round 1 Heat 8,"100m rasos masc - T35, primeira, série 8",Men's 100m - T35 Round 1 Heat 8,"100m rasos masculino - T35, primeira fase - série 8",EventUnit,15,ATH,N,Y,Men's 100m - T35 Round 1 Heat 8,Round 1 Heat 8,Fase 1 Série 8
AT,M,135,M,00,Y,0,Men's 100m - T35 VC,"100m rasos masc - T35, cer. de premiação",Men's 100m - T35 Victory Ceremony,"100m rasos masculino - T35, cerimônia de premiação",Medals,17,NONE,N,Y,Men's 100m - T35 Victory Ceremony,Victory Ceremony,Cerimônia de premiação
AT,M,135,N,00,Y,0,Men's 100m - T35 Draw,"100m rasos masc - T35, sorteio",Men's 100m - T35 Draw,"100m rasos masculino - T35, sorteio",Draw,18,NONE,N,Y,Men's 100m - T35 Draw,Draw,Sorteio
AT,M,135,N,01,Y,0,Men's 100m - T35 Draw,"100m rasos masc - T35, sorteio",Men's 100m - T35 Draw,"100m rasos masculino - T35, sorteio",Draw,18,NONE,N,Y,Men's 100m - T35 Draw,Draw,Sorteio
AT,M,136,0,00,N,0,Men's 100m - T36,100m rasos masc - T36,Men's 100m - T36,100m rasos masculino - T36,Event,13,NONE,N,N,Men's 100m - T36,"",""
AT,M,136,1,00,N,0,Men's 100m - T36 Final,"100m rasos masc - T36, final",Men's 100m - T36 Final,"100m rasos masculino - T36, final",Phase,14,NONE,N,N,Men's 100m - T36 Final,Final,Final
AT,M,136,1,01,Y,1,Men's 100m - T36 Final,"100m rasos masc - T36, final",Men's 100m - T36 Final,"100m rasos masculino - T36, final",EventUnit,15,ATH,Y,Y,Men's 100m - T36 Final,Final,Final
AT,M,136,2,00,Y,0,Men's 100m - T36 Semifinals,"100m rasos masc - T36, semifinais",Men's 100m - T36 Semifinals,"100m rasos masculino - T36, semifinais",Phase,14,NONE,Y,N,Men's 100m - T36 Semifinals,Semifinals,Semifinais
AT,M,136,2,01,Y,0,Men's 100m - T36 Semifinal 1,"100m rasos masc - T36, semifinal 1",Men's 100m - T36 Semifinal 1,"100m rasos masculino - T36, semifinais",EventUnit,15,ATH,N,Y,Men's 100m - T36 Semifinal 1,Semifinal 1,Semifinais
AT,M,136,2,02,Y,0,Men's 100m - T36 Semifinal 2,"100m rasos masc - T36, semifinal 2",Men's 100m - T36 Semifinal 2,"100m rasos masculino - T36, semifinal 2",EventUnit,15,ATH,N,Y,Men's 100m - T36 Semifinal 2,Semifinal 2,Semifinal 2
AT,M,136,2,03,Y,0,Men's 100m - T36 Semifinal 3,"100m rasos masc - T36, semifinal 3",Men's 100m - T36 Semifinal 3,"100m rasos masculino - T36, semifinal 3",EventUnit,15,ATH,N,Y,Men's 100m - T36 Semifinal 3,Semifinal 3,Semifinal 3
AT,M,136,9,00,Y,0,Men's 100m - T36 Round 1,"100m rasos masc - T36, primeira fase",Men's 100m - T36 Round 1,"100m rasos masculino - T36, primeira fase",Phase,14,NONE,Y,N,Men's 100m - T36 Round 1,Round 1,Fase 1
AT,M,136,9,01,Y,0,Men's 100m - T36 Round 1 Heat 1,"100m rasos masc - T36, primeira, série 1",Men's 100m - T36 Round 1 Heat 1,"100m rasos masculino - T36, primeira fase - série 1",EventUnit,15,ATH,N,Y,Men's 100m - T36 Round 1 Heat 1,Round 1 Heat 1,Fase 1 Série 1
AT,M,136,9,02,Y,0,Men's 100m - T36 Round 1 Heat 2,"100m rasos masc - T36, primeira, série 2",Men's 100m - T36 Round 1 Heat 2,"100m rasos masculino - T36, primeira fase - série 2",EventUnit,15,ATH,N,Y,Men's 100m - T36 Round 1 Heat 2,Round 1 Heat 2,Fase 1 Série 2
